gobj_id_dec,gobj_id_hex,pointer_bank,anim_sequence,frame_entries,loop_or_reset,terminates_FE,max_components_per_frame,unique_component_count,graphics_banks,component_ids_sample,parse_notes
1052,$041C,$87,$8796F4,2,True,False,1,1,88,$F6,
1053,$041D,$87,$8796F9,9,True,False,1,2,88,$F6 $F7,
1054,$041E,$87,$879713,5,True,False,1,2,88,$41 $48,
1055,$041F,$87,$879721,5,True,False,1,2,88,$41 $48,
1056,$0420,$87,$87972F,5,True,False,1,2,88,$41 $48,
1057,$0421,$87,$87973D,4,True,False,1,2,88,$41 $48,
1058,$0422,$87,$879748,4,True,False,1,2,88,$41 $48,
1059,$0423,$87,$879753,4,True,False,1,2,88,$41 $48,
1060,$0424,$87,$87975E,2,True,False,1,1,88,$48,
1061,$0425,$87,$879763,9,True,False,1,2,88,$41 $49,
1062,$0426,$87,$87977D,5,True,False,1,1,88,$56,
1063,$0427,$87,$87978B,5,True,False,1,1,88,$56,
1064,$0428,$87,$879799,5,True,False,1,1,88,$56,
1065,$0429,$87,$8797A7,4,True,False,1,1,88,$56,
1066,$042A,$87,$8797B2,4,True,False,1,1,88,$56,
1067,$042B,$87,$8797BD,4,True,False,1,1,88,$56,
1068,$042C,$87,$8797C8,2,True,False,1,1,88,$56,
1069,$042D,$87,$8797CD,9,True,False,1,2,88,$56 $57,
1070,$042E,$87,$8797E7,5,True,False,1,1,88,$A6,
1071,$042F,$87,$8797F5,5,True,False,1,1,88,$A6,
1072,$0430,$87,$879803,5,True,False,1,1,88,$A6,
1073,$0431,$87,$879811,4,True,False,1,1,88,$A6,
1074,$0432,$87,$87981C,4,True,False,1,1,88,$A6,
1075,$0433,$87,$879827,4,True,False,1,1,88,$A6,
1076,$0434,$87,$879832,2,True,False,1,1,88,$A6,
1077,$0435,$87,$879837,9,True,False,1,1,88,$A6,
1078,$0436,$87,$879851,5,True,False,4,8,88,$01 $25 $2D $CF $D5 $D6 $DD $DE,
1079,$0437,$87,$87985F,5,True,False,3,6,88,$05 $39 $E0 $E1 $E8 $E9,
1080,$0438,$87,$87986D,5,True,False,4,8,88,$01 $35 $3D $E2 $E3 $EA $EB $F4,
1081,$0439,$87,$87987B,2,True,False,4,4,88,$01 $25 $2D $CF,
1082,$043A,$87,$879880,2,True,False,3,3,88,$05 $39 $E0,
1083,$043B,$87,$879885,2,True,False,4,4,88,$01 $35 $3D $F4,
1084,$043C,$87,$87988A,4,True,False,3,6,88,$01 $34 $35 $37 $3C $3D,
1085,$043D,$87,$879895,3,True,False,4,4,88,$03 $24 $2C $CF,
1086,$043E,$87,$87989D,3,True,False,4,4,88,$05 $30 $38 $CF,
1087,$043F,$87,$8798A5,3,True,False,4,4,88,$34 $37 $3C $CF,
1088,$0440,$87,$8798AD,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $C0,
1089,$0441,$87,$8798CA,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $C1,
1090,$0442,$87,$8798E7,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $C2,
1091,$0443,$87,$879904,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $C3,
1092,$0444,$87,$879921,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $C7,
1093,$0445,$87,$87993E,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $F2,
1094,$0446,$87,$87995B,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $FE,
1095,$0447,$87,$879978,10,True,False,4,12,88,$80 $81 $82 $83 $84 $85 $86 $87 $88 $89 $8A $FF,
1096,$0448,$87,$879995,2,True,False,5,5,88,$A1 $A9 $AA $CF $FE,
1097,$0449,$87,$87999A,5,True,False,5,10,88,$A1 $A3 $A5 $A6 $A9 $AA $AB $AC $CF $FE,
1098,$044A,$87,$8799A8,4,True,False,6,13,88,$B0 $B2 $B3 $B4 $B5 $B8 $B9 $BA $BB $BC $BD $CF $FE,
1099,$044B,$87,$8799B3,2,True,False,1,1,88,$D2,
1100,$044C,$87,$8799B8,2,True,False,1,1,88,$D3,
1101,$044D,$87,$8799BD,2,True,False,1,1,88,$DA,
1102,$044E,$87,$8799C2,2,True,False,1,1,88,$DB,
1103,$044F,$87,$8799C7,2,True,False,1,1,88,$C7,
