bank,bank_file,label,snes_addr,source_line,word_count,byte_count,terminated,text
B8,bank_B8.asm,DATA16_B8E8A2,B8E8A2,1963,64,128,True,I'll pick it up the first   thing in the morning for    you....
B8,bank_B8.asm,DATA16_B8E922,B8E922,1972,79,158,False,"This is a special meat pie Imade.Want a bite?
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8E9C0,B8E9C0,1983,73,146,True,You make everything you eat seem delicious so it's worthcooking for you.
B8,bank_B8.asm,DATA16_B8EA52,B8EA52,1994,37,74,True,Alright. It's pretty good   though..
B8,bank_B8.asm,DATA16_B8EA9C,B8EA9C,2000,124,248,False,"It's the berry juice I made last year. It's one of the  gifts from the earth.
Want to try?
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8EB94,B8EB94,2017,38,76,True,"If you think you are a man: drink up,"
B8,bank_B8.asm,DATA16_B8EBE0,B8EBE0,2023,27,54,True,It's really good though...
B8,bank_B8.asm,DATA16_B8EC16,B8EC16,2028,141,282,True,"....oof:sorry.I don't feel  good...no:no:no...          I have to eat it with
gratitude even if there's   something strange in it.    Right?"
B8,bank_B8.asm,DATA16_B8ED30,B8ED30,2047,93,186,False,"Taraaa,Improved Auto        Harvesting Machine, Turn it on,
 OK                          No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8EDEA,B8EDEA,2060,10,20,True,...Weird.
B8,bank_B8.asm,DATA16_B8EDFE,B8EDFE,2063,76,152,True,"....Ha-ha-ha-ha-ha,Yes:I hadjuice and now I can see     butterflies flying."
B8,bank_B8.asm,DATA16_B8EE96,B8EE96,2074,128,256,True,"It's the Star Night Festivaltomorrow. There are a coupleof places for it so you
should ask the townsfolk to decide where to go."
B8,bank_B8.asm,DATA16_B8EF96,B8EF96,2091,94,188,False,"It's the wild grape juice.  It's sweet and good. Want totry?
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8F052,B8F052,2104,35,70,True,"Cheers for gifts from the   earth,"
B8,bank_B8.asm,DATA16_B8F098,B8F098,2110,40,80,True,You are not very sociable:  aren't you?
B8,bank_B8.asm,DATA16_B8F0E8,B8F0E8,2116,265,530,True,"It's the Flower Festival    tomorrow. I'll stop work    earlier and come to the
public square at <CTRL_B5>:<CTRL_B2><CTRL_B2>.      If you have livestock:you'd better feed them before
the festival.I'll definitelypick up the shipping goods  in the box
if you put them in it.      Good-bye."
B8,bank_B8.asm,DATA16_B8F2FA,B8F2FA,2151,158,316,True,"This is information of an   event. We'll have the annualegg festival.
The weather is very good.   Ladies and gentlemen:you arecordially invited
to take part."
B8,bank_B8.asm,DATA16_B8F436,B8F436,2172,243,486,True,"It's Egg Festival tomorrow. I'll stop work earlier and  come to the public
square by <CTRL_B5>:<CTRL_B2><CTRL_B2>.If you have  livestock:you'd better feed them before the festival.
I'll definitely pick up the shipping goods in the box ifyou put them in it.
Good-bye."
B8,bank_B8.asm,DATA16_B8F61C,B8F61C,2204,93,186,False,"It's the kidney pie I'm     proud of.  Won't you try    it?
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8F6D6,B8F6D6,2217,36,72,True,It's very nourishing        though.
B8,bank_B8.asm,DATA16_B8F71E,B8F71E,2223,105,210,False,"It's the <CTRL_B5> year old berry   juice.Smells good:huh?      Do you want it?
 Yes                         No<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8F7F0,B8F7F0,2238,35,70,True,It's my grandpa's favorite  juice.
B8,bank_B8.asm,DATA16_B8F836,B8F836,2244,36,72,True,"What? Can't you drink my    juice,?"
B8,bank_B8.asm,DATA16_B8F87E,B8F87E,2250,55,110,True,May we be able to have      pleasant moments for ever.
B8,bank_B8.asm,DATA16_B8F8EC,B8F8EC,2258,177,354,False,"This is it, Ultra Special   Auto harvesting Machine,,,  .....Hey:you don't seem to
trust me.Don't say a word:  just turn it on, On,
 Push                        I'd never push<CHOICE_OR_WAIT>c"
B8,bank_B8.asm,DATA16_B8FA4E,B8FA4E,2282,36,72,True,It's not whether you like itor not.
B8,bank_B8.asm,DATA16_B8FA96,B8FA96,2288,79,158,True,"Fresh ingredients and       affection are necessary to  make dishes delicious,"
B8,bank_B8.asm,DATA16_B8FB34,B8FB34,2299,95,190,True,"Tasty rice balls and        dumplings, Won't you try    some? They are all          delicious,"
B8,bank_B8.asm,DATA16_B8FBF2,B8FBF2,2312,17,34,True,"Congratulations,"
B8,bank_B8.asm,DATA16_B8FC14,B8FC14,2316,41,82,True,You are going to have a babypretty soon.
B8,bank_B8.asm,DATA16_B8FC66,B8FC66,2323,51,102,True,Ho-ho:look at this baby.    It's a cute baby girl.
B8,bank_B8.asm,DATA16_B8FCCC,B8FCCC,2331,61,122,True,Oh:I have my partner. You'd better try to find one for  you.
B8,bank_B8.asm,DATA16_B8FD46,B8FD46,2340,42,84,True,I...I want to dance with    someone else.
B8,bank_B8.asm,DATA16_B8FD9A,B8FD9A,2347,47,94,True,A young man should dance    with a young girl.
B8,bank_B8.asm,DATA16_B8FDF8,B8FDF8,2354,21,42,True,"Bring me more juice,"
B8,bank_B8.asm,DATA16_B8FE22,B8FE22,2358,18,36,True,Was it delicious?
B8,bank_B8.asm,DATA16_B8FE46,B8FE46,2362,50,100,True,No:I want to dance with     someone else:not you.
B8,bank_B8.asm,DATA16_B8FEAA,B8FEAA,2370,35,70,True,"Yeah:I want to dance with   Maria,"
B8,bank_B8.asm,DATA16_B8FEF0,B8FEF0,2376,136,272,False,It's the New Year's festivaltomorrow. You should say thelast hello of this year.
B9,bank_B9.asm,DATA16_B98000,B98000,5,82,164,True,It's just a dance but it    means more because you      choose your partner here.
B9,bank_B9.asm,DATA16_B980A4,B980A4,17,74,148,True,Who are you going to ask to dance? You are going to     ....no:forget it.
B9,bank_B9.asm,DATA16_B98138,B98138,28,70,140,True,You can never cancel it. So choose carefully so you     won't regret.
B9,bank_B9.asm,DATA16_B981C4,B981C4,38,130,260,True,"It's the Thanksgiving       Festival tomorrow. Nice     smell of baking cakes fills
the whole town.             Dad:it'll be fun."
B9,bank_B9.asm,DATA16_B982C8,B982C8,56,210,420,True,"It's the Thanksgiving       Festival tomorrow. It's for all the husbands and
fathers who are always      working hard and women bake cakes for them to show
thanks. I suggest you to    come to town if possible."
B9,bank_B9.asm,DATA16_B9846C,B9846C,84,95,190,True,"because girls give cakes to people they like. If you    have time:
I suggest you come to town."
B9,bank_B9.asm,DATA16_B9852A,B9852A,97,40,80,True,I'm going to bed now.       Good night.
B9,bank_B9.asm,DATA16_B9857A,B9857A,103,109,218,False,"Heh-heh This is very        delicious, Want to try      some?
 Eat it                      I don't' want it<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B98654,B98654,118,111,222,True,"It's Thanksgiving Festival  today. Here you are:        darling.
Thank you for working hard  for me every day."
B9,bank_B9.asm,DATA16_B98732,B98732,133,36,72,True,Please work well from       now on.
B9,bank_B9.asm,DATA16_B9877A,B9877A,139,11,22,True,Fidgety...
B9,bank_B9.asm,DATA16_B98790,B98790,142,21,42,True,Thump:thump:thump...
B9,bank_B9.asm,DATA16_B987BA,B987BA,146,121,242,True,"Yes:Ellen is a good cook andtakes good care of the      livestock.
She is a nice and steady    girl. Don't you think so?"
B9,bank_B9.asm,DATA16_B988AC,B988AC,163,65,130,True,I love my wife's cake but mydaughter's makes me so much happier.
B9,bank_B9.asm,DATA16_B9892E,B9892E,173,27,54,True,I scorched the cake again.
B9,bank_B9.asm,DATA16_B98964,B98964,178,18,36,True,What should I do?
B9,bank_B9.asm,DATA16_B98988,B98988,182,51,102,True,Ann's hand-made cake...it   won't explode:will it?
B9,bank_B9.asm,DATA16_B989EE,B989EE,190,40,80,True,I get a cake from Maria     every year.
B9,bank_B9.asm,DATA16_B98A3E,B98A3E,196,35,70,True,"Yeah:I got a cake from      Maria,"
B9,bank_B9.asm,DATA16_B98A84,B98A84,202,79,158,True,"I'll be able to bake a      perfectly delicious cake    when I get older, Gee,"
B9,bank_B9.asm,DATA16_B98B22,B98B22,213,46,92,True,Hi:well...it's for you.I    hope you like it.
B9,bank_B9.asm,DATA16_B98B7E,B98B7E,220,39,78,True,uumm:thank you for working  every day.
B9,bank_B9.asm,DATA16_B98BCC,B98BCC,226,7,14,True,Hello.
B9,bank_B9.asm,DATA16_B98BDA,B98BDA,228,61,122,True,I'll give it to you. I'm notsure if it tastes good or   not.
B9,bank_B9.asm,DATA16_B98C54,B98C54,237,34,68,True,You want medicine just in   case?
B9,bank_B9.asm,DATA16_B98C98,B98C98,243,67,134,True,My dad is so rude. He lookedat my cake carefully before he ate it.
B9,bank_B9.asm,DATA16_B98D1E,B98D1E,253,39,78,True,Here it is. It's a special  herb cake.
B9,bank_B9.asm,DATA16_B98D6C,B98D6C,259,52,104,True,It doesn't look very good   but isn't it delicious?
B9,bank_B9.asm,DATA16_B98DD4,B98DD4,267,82,164,True,My mom is wandering around  with a baked cake in her    hands since this morning.
B9,bank_B9.asm,DATA16_B98E78,B98E78,279,34,68,True,I used plenty of milk and   eggs.
B9,bank_B9.asm,DATA16_B98EBC,B98EBC,285,36,72,True,I have confidence in making sweets.
B9,bank_B9.asm,DATA16_B98F04,B98F04,291,99,198,True,"Hey:you probably think I'm  a monkey or something:      right?
.........That's OK with me  though."
B9,bank_B9.asm,DATA16_B98FCA,B98FCA,305,37,74,True,This is a cake fulled with  berries.
B9,bank_B9.asm,DATA16_B99014,B99014,311,20,40,True,I hope you like it.
B9,bank_B9.asm,DATA16_B9903C,B9903C,315,134,268,True,"Now it's the Star Night     Festival tomorrow. It'll be nice with the clear blue
sky so you'll see the       beautiful star at night."
B9,bank_B9.asm,DATA16_B99148,B99148,333,128,256,True,"On the Star Night Festival  you are supposed to pray forthe night when
you can see the most        beautiful stars of the year."
B9,bank_B9.asm,DATA16_B99248,B99248,350,63,126,True,Look at the sky. It'll be   really beautiful tomorrow   night.
B9,bank_B9.asm,DATA16_B992C6,B992C6,359,40,80,True,I'm going to play organ at  the church.
B9,bank_B9.asm,DATA16_B99316,B99316,365,50,100,True,Tomorrow? Heh-heh:I'm going to a wonderful place.
B9,bank_B9.asm,DATA16_B9937A,B9937A,373,48,96,True,Say:I'm going to the nearestplace to the stars.
B9,bank_B9.asm,DATA16_B993DA,B993DA,380,49,98,True,We'll pray at the public    square. So romantic.
B9,bank_B9.asm,DATA16_B9943C,B9943C,388,49,98,True,Let's have a ball tomorrow. I'm waiting for you.
B9,bank_B9.asm,DATA16_B9949E,B9949E,396,75,150,True,It's the Star Night Festivaltomorrow. I'm going to the  place I always go.
B9,bank_B9.asm,DATA16_B99534,B99534,407,103,206,True,"It's the Star Night Festivaltomorrow, I'm going to the  place I always go so
please come see me there."
B9,bank_B9.asm,DATA16_B99602,B99602,421,116,232,False,"It's the Star Night Festivaltoday, Where should I go?
 Public square  Mountain top Church         Spa          Bar<CHOICE_OR_WAIT>f"
B9,bank_B9.asm,DATA16_B996EA,B996EA,437,54,108,True,Well: ladies and gentlemen. Let's pray for the stars.
B9,bank_B9.asm,DATA16_B99756,B99756,445,114,228,True,"The light of the stars we   are seeing now is that of   millions of years ago.
It's mysterious when I thinkof it."
B9,bank_B9.asm,DATA16_B9983A,B9983A,461,36,72,True,...May my business get      better.
B9,bank_B9.asm,DATA16_B99882,B99882,467,79,158,False,"Do you want me to read your horoscope?
 Sure                        No thanks<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B99920,B99920,478,61,122,True,"The girl who gets along wellwith you is no one but      <CTRL_FFFD>fw,"
B9,bank_B9.asm,DATA16_B9999A,B9999A,487,34,68,True,Really? Don't you want to   know?
B9,bank_B9.asm,DATA16_B999DE,B999DE,493,67,134,True,When I close my eyes: I feellike I'm floating in the    night sky.
B9,bank_B9.asm,DATA16_B99A64,B99A64,503,81,162,True,What did I pray for?        Everybody's good health.    ....And.. It's a secret.
B9,bank_B9.asm,DATA16_B99B06,B99B06,515,207,414,True,"The stars are shinning all  the time. You just can't seethem because of those
lights and stuff on the     earth. And same as the      stars:the truth and love
always exist. You just don'tsee. Yes:it's true."
B9,bank_B9.asm,DATA16_B99CA4,B99CA4,542,117,234,True,"It sometimes won't work evenif we are so much in love:  will it?
In that case: all you have  to do is pray: I guess."
B9,bank_B9.asm,DATA16_B99D8E,B99D8E,558,22,44,True,...I feel sleepy now.
B9,bank_B9.asm,DATA16_B99DBA,B99DBA,562,13,26,True,Zzzzzzz.....
B9,bank_B9.asm,DATA16_B99DD4,B99DD4,565,43,86,True,I think I'll have a good    dream tonight.
B9,bank_B9.asm,DATA16_B99E2A,B99E2A,572,80,160,True,Good evening. ....Umm:I wishwe could also spend some    time together nextyear.
B9,bank_B9.asm,DATA16_B99ECA,B99ECA,583,46,92,True,"Let's sing a song.          Enjoy yourselves,"
B9,bank_B9.asm,DATA16_B99F26,B99F26,590,24,48,True,"Now:you sing something,"
B9,bank_B9.asm,DATA16_B99F56,B99F56,594,101,202,True,"I happened to be here       tonight...well..it's        coincident...and she
happens to be here too."
B9,bank_B9.asm,DATA16_B9A020,B9A020,608,90,180,True,"Ah:good evening. Nina?      She always goes somewhere   alone.
I wonder where she's been?"
B9,bank_B9.asm,DATA16_B9A0D4,B9A0D4,621,42,84,True,"Cheers for the beautiful skyin the night,"
B9,bank_B9.asm,DATA16_B9A128,B9A128,628,80,160,True,"Hi, Are you having fun?     cheers for the fate of the  star of having met you,"
B9,bank_B9.asm,DATA16_B9A1C8,B9A1C8,639,125,250,True,"Did you see it? I see a     shooting star every year.   Don't tell anybody about
this place. It's a secret   between us. OK?"
B9,bank_B9.asm,DATA16_B9A2C2,B9A2C2,656,71,142,True,Did you make a wish? Nina   wished... ..titter..        it's a secret.
B9,bank_B9.asm,DATA16_B9A350,B9A350,666,91,182,True,"I take a hot spring bath:   watching stars like this.   It's just like paradise:
isn't it?"
B9,bank_B9.asm,DATA16_B9A406,B9A406,679,53,106,True,May everybody live happily. Now let's pray together.
B9,bank_B9.asm,DATA16_B9A470,B9A470,687,100,200,True,"Have you prayed already?    Also it's important to      choose a goal at the
beginning of the year."
B9,bank_B9.asm,DATA16_B9A538,B9A538,701,43,86,True,May the earth give us gifts this year too.
B9,bank_B9.asm,DATA16_B9A58E,B9A58E,708,35,70,True,This...this year: I'll tell her...
B9,bank_B9.asm,DATA16_B9A5D4,B9A5D4,714,38,76,True,May my business go well thisyear too.
B9,bank_B9.asm,DATA16_B9A620,B9A620,720,70,140,False,"Alright: I'm telling your   fortune.
 Yes                         No<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9A6AC,B9A6AC,730,92,184,False,"Pick up any card you like.
 Top                         Middle                      Bottom<CHOICE_OR_WAIT>d"
B9,bank_B9.asm,DATA16_B9A764,B9A764,743,78,156,True,"""Excellent luck""            Great harvest,              Everything goes well,"
B9,bank_B9.asm,DATA16_B9A800,B9A800,754,71,142,True,"""Luck"" Fair harvest.        The person you are waiting  for will come."
B9,bank_B9.asm,DATA16_B9A88E,B9A88E,764,56,112,True,"""Misfortune""                Nothing will turn out good."
B9,bank_B9.asm,DATA16_B9A8FE,B9A8FE,772,43,86,True,I see. I'd better develop myway by myself.
B9,bank_B9.asm,DATA16_B9A954,B9A954,779,39,78,True,Whmmm:it's going to be good this year.
B9,bank_B9.asm,DATA16_B9A9A2,B9A9A2,785,37,74,True,May this year be a good yearfor you.
B9,bank_B9.asm,DATA16_B9A9EC,B9A9EC,791,66,132,True,We should see the first     sunrise at the beginning of the year.
B9,bank_B9.asm,DATA16_B9AA70,B9AA70,801,19,38,True,well:do your best.
B9,bank_B9.asm,DATA16_B9AA96,B9AA96,805,208,416,False,"Now:the annual egg searchinggame in autumn,             The rule is simple.
The first person that finds the same colored egg as the one I show wins the game.
May I begin now?
 Yes                         No<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9AC36,B9AC36,832,34,68,True,"Here we go, First one is    this,"
B9,bank_B9.asm,DATA16_B9AC7A,B9AC7A,838,44,88,True,"Come on, Hurry up, The time is running out."
B9,bank_B9.asm,DATA16_B9ACD2,B9ACD2,845,40,80,True,I won't be beaten by those  young kids.
B9,bank_B9.asm,DATA16_B9AD22,B9AD22,851,20,40,True,Is the prize juice?
B9,bank_B9.asm,DATA16_B9AD4A,B9AD4A,855,45,90,True,They say the winner will getthe great prize.
B9,bank_B9.asm,DATA16_B9ADA4,B9ADA4,862,27,54,True,Little kids need handicap.
B9,bank_B9.asm,DATA16_B9ADDA,B9ADDA,867,39,78,True,Alright:I'll try to win     this year.
B9,bank_B9.asm,DATA16_B9AE28,B9AE28,873,48,96,True,I hear the prize is a seed  of the rare flower.
B9,bank_B9.asm,DATA16_B9AE88,B9AE88,880,49,98,True,If <CTRL_FFFD>ex were here:he would  find it very quickly.
B9,bank_B9.asm,DATA16_B9AEEA,B9AEEA,888,66,132,True,"Yes:that's the same color.  You get <CTRL_B3> point. Next is    this one,"
B9,bank_B9.asm,DATA16_B9AF6E,B9AF6E,898,84,168,True,OK:the game is over. I'm    announcing the winner.      Everybody:come here:please.
B9,bank_B9.asm,DATA16_B9B016,B9B016,910,46,92,True,"Bingo, You are correct.     Next is this one,"
B9,bank_B9.asm,DATA16_B9B072,B9B072,917,65,130,True,"The winner of this year's   Egg Festival is             Mr. <CTRL_FFFD>ey,"
B9,bank_B9.asm,DATA16_B9B0F4,B9B0F4,927,87,174,True,"This year's prize is the    fodder for one whole month, I'll deliver it to
your ranch."
B9,bank_B9.asm,DATA16_B9B1A2,B9B1A2,939,62,124,True,"Congratulations, I'll       deliver the prize to your   home."
B9,bank_B9.asm,DATA16_B9B21E,B9B21E,948,48,96,True,"Now:everybody:let's do our  best this year too,"
B9,bank_B9.asm,DATA16_B9B27E,B9B27E,955,39,78,True,How humiliating you are:    young men.
B9,bank_B9.asm,DATA16_B9B2CC,B9B2CC,961,47,94,True,Phew: I just couldn't do it like I usually do.
B9,bank_B9.asm,DATA16_B9B32A,B9B32A,968,34,68,True,Hic...shouldn't have come   here.
B9,bank_B9.asm,DATA16_B9B36E,B9B36E,974,11,22,True,Puff-puff.
B9,bank_B9.asm,DATA16_B9B384,B9B384,977,44,88,True,Puff-puff...don't...speak...to me...please?
B9,bank_B9.asm,DATA16_B9B3DC,B9B3DC,984,51,102,True,Hey:it's not a seed of a    flower. Who said that?
B9,bank_B9.asm,DATA16_B9B442,B9B442,992,67,134,True,Phew:it's good for healthy  body to do exercise         sometimes.
B9,bank_B9.asm,DATA16_B9B4C8,B9B4C8,1002,54,108,True,"New Year's Festival, Let's  go see the first sunrise,"
B9,bank_B9.asm,DATA16_B9B534,B9B534,1010,157,314,False,"That's a seed of grass. Thisgrass grows without         watering. It's <$00B7><CTRL_B2><CTRL_B2>G.
Want it?
 Buy                         Not buy                      Money <CTRL_FFFC>hv<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9B66E,B9B66E,1031,42,84,True,Thank you. I'll deliver it  to your shed.
B9,bank_B9.asm,DATA16_B9B6C2,B9B6C2,1038,21,42,True,Thank you very much.
B9,bank_B9.asm,DATA16_B9B6EC,B9B6EC,1042,42,84,True,Ah:you don't have enough    money for it.
B9,bank_B9.asm,DATA16_B9B740,B9B740,1049,35,70,True,Thank you. Come visit me    again.
B9,bank_B9.asm,DATA16_B9B786,B9B786,1055,207,414,True,"Will you be buying a cow?   Then I'll give you this     bell.
Cows gather when they hear  the sound of this bell.     But don't ring it so often.
It makes you tired. Well:   I'll deliver it with the    cow."
B9,bank_B9.asm,DATA16_B9B924,B9B924,1082,154,308,False,"It's the special paint for  the house only. It's <CTRL_B3><$00B7><CTRL_B2><CTRL_B2>G  but do you want to buy it?
 Yes                         No                           Money <CTRL_FFFC>hw<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9BA58,B9BA58,1103,42,84,True,Thank you. I'll deliver it  to your shed.
B9,bank_B9.asm,DATA16_B9BAAC,B9BAAC,1110,24,48,True,It's good stuff though.
B9,bank_B9.asm,DATA16_B9BADC,B9BADC,1114,42,84,True,Oh:you don't have enough    money for it.
B9,bank_B9.asm,DATA16_B9BB30,B9BB30,1121,184,368,True,"Oh:your horse has become    big. I made saddle bags for your horse.
Just put the shipping items in the saddle bags. It'll bevery convenient since your
horse will carry them for   you."
B9,bank_B9.asm,DATA16_B9BCA0,B9BCA0,1145,250,500,False,"That's medicine for the     cows. Are they sick? It     heals only by using it
for the cows.               the price is...mmm...<CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G. You usually have to take
good care of them.
 Buy                         Not buy                      Money <CTRL_FFFC>hx<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9BE94,B9BE94,1178,34,68,True,I'll deliver it to your     shed.
B9,bank_B9.asm,DATA16_B9BED8,B9BED8,1184,5,10,True,"Aha,"
B9,bank_B9.asm,DATA16_B9BEE2,B9BEE2,1186,85,170,True,What? You don't have enough money. Come back again when you have saved enough money.
B9,bank_B9.asm,DATA16_B9BF8C,B9BF8C,1198,101,202,False,"Hi: what do you want today?
 Buy a cow      Sell a cow   Buy a chicken               Sell a chicken<CHOICE_OR_WAIT>e"
B9,bank_B9.asm,DATA16_B9C056,B9C056,1212,48,96,True,You need to have more grass to raise livestock.
B9,bank_B9.asm,DATA16_B9C0B6,B9C0B6,1219,118,236,False,"A cow costs <$00B7><CTRL_B2><CTRL_B2><CTRL_B2>G so will   you be buying one?
 Buy                         Not buy                      Money <CTRL_FFFC>hy<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9C1A2,B9C1A2,1235,29,58,True,I'll deliver it to your pen.
B9,bank_B9.asm,DATA16_B9C1DC,B9C1DC,1240,61,122,True,"If you want to sell cows    again:please contact me.    Bye,"
B9,bank_B9.asm,DATA16_B9C256,B9C256,1249,116,232,False,"A chicken costs <CTRL_B3><CTRL_B2><CTRL_B2><CTRL_B2>G but   do you want one?
 Buy                         Not buy                      Money <CTRL_FFFC>hz<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9C33E,B9C33E,1265,86,172,True,"OK:I'll come pick it up     later so let it be at the   entrance of your ranch
today."
B9,bank_B9.asm,DATA16_B9C3EA,B9C3EA,1277,116,232,True,"Hey:I put the cow in the    pen. Take good care.        Alright:the first thing is
to name it with affection.  Bye,"
B9,bank_B9.asm,DATA16_B9C4D2,B9C4D2,1293,86,172,True,"Hey you:don't even think of selling a cow in this       condition.
Consider it again."
B9,bank_B9.asm,DATA16_B9C57E,B9C57E,1305,110,220,False,"It costs <CTRL_FFFC>eA<CTRL_B2>G. Do you wantto sell it?
 Sell                        Not sell                     Money <CTRL_FFFC>hB<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9C65A,B9C65A,1320,26,52,True,"OK, I'll take it with me."
B9,bank_B9.asm,DATA16_B9C68E,B9C68E,1325,40,80,True,I can't accept it until it'sgrown more.
B9,bank_B9.asm,DATA16_B9C6DE,B9C6DE,1331,131,262,True,"It's outside so take it withyou. It'll eat grass by     himself so let it be
outside. But once it's in   the pen:feed it properly."
B9,bank_B9.asm,DATA16_B9C7E4,B9C7E4,1349,139,278,False,"It's a milker. You can milk by using it toward a cow.   It's <CTRL_B3><$00BA><CTRL_B2><CTRL_B2>G.
 Buy                         Not buy                      Money <CTRL_FFFC>hC<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9C8FA,B9C8FA,1368,34,68,True,Sorry but we can't accept   that.
B9,bank_B9.asm,DATA16_B9C93E,B9C93E,1374,187,374,False,"It's a brush for cows. They become happy when you brush them with affection.
Once a day is enough.       It's <$00BA><CTRL_B2><CTRL_B2>G.
 Buy                         Not buy                      Money <CTRL_FFFC>hD<CTRL_B2>G<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9CAB4,B9CAB4,1399,56,112,True,Our Father in Heaven:please help his precious cow rest.
B9,bank_B9.asm,DATA16_B9CB24,B9CB24,1407,140,280,True,"...Are you an idiot? Didn't I tell you to take care of  cows carefully?
If they become sick next    time:give them the medicine right away."
B9,bank_B9.asm,DATA16_B9CC3C,B9CC3C,1426,42,84,True,"Great, A calf was born, OK: I'll name it."
B9,bank_B9.asm,DATA16_B9CC90,B9CC90,1433,42,84,True,"What? .....a calf, Alright: I'll name it."
B9,bank_B9.asm,DATA16_B9CCE4,B9CCE4,1440,29,58,True,Its name is ..... you do it.
B9,bank_B9.asm,DATA16_B9CD1E,B9CD1E,1445,95,190,True,"Is that all you are shippingtoday? It costs <CTRL_FFFC>hE<CTRL_B2>G intotal. I'll put money
in the box tomorrow."
B9,bank_B9.asm,DATA16_B9CDDC,B9CDDC,1458,36,72,True,Is there no shipping today? OK:bye.
B9,bank_B9.asm,DATA16_B9CE24,B9CE24,1464,82,164,True,Business hours              Weekday: <$00B9>:<CTRL_B2><CTRL_B2>am - <$00B7>:<CTRL_B2><CTRL_B2>pm    Weekend <$0040> holiday: closed
B9,bank_B9.asm,DATA16_B9CEC8,B9CEC8,1476,36,72,True,Don't throw things in the   spring.
B9,bank_B9.asm,DATA16_B9CF10,B9CF10,1482,190,380,False,"Hi, How do you do? I'm      Goddess of Spring. Did you  expect me to come out?
By the way:I have a         question. Is this gold axe  the one you dropped.?
 Yes                         No<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9D08C,B9D08C,1507,73,146,True,You are lying. Yours is thisone. No:God knows           everything. Bye.
B9,bank_B9.asm,DATA16_B9D11E,B9D11E,1518,186,372,True,"Oh yes:I've found an honest person,, I'm giving you thisgold axe.
...No:you don't have to     thank me. I'm so happy to   meet someone honest
like you. Bye now. Keep up  with your work."
B9,bank_B9.asm,DATA16_B9D292,B9D292,1543,74,148,False,"Excuse me but can I borrow  your hammer?
 OK                          No<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9D326,B9D326,1554,52,104,True,Thank you. I'll put it more power when I return it.
B9,bank_B9.asm,DATA16_B9D38E,B9D38E,1562,34,68,True,"What? I won't ask you any   more,"
B9,bank_B9.asm,DATA16_B9D3D2,B9D3D2,1568,103,206,True,"You can plow the field      before spring. But I hear   it's a little damaged
when it comes to spring."
B9,bank_B9.asm,DATA16_B9D4A0,B9D4A0,1582,49,98,True,How do you do? Has your     ranch become lively?
B9,bank_B9.asm,DATA16_B9D502,B9D502,1590,26,52,True,You can go out from here.
B9,bank_B9.asm,DATA16_B9D536,B9D536,1595,111,222,False,"Hey:are you from the ranch? Do you use the sickle in theshed? How's it working?
 Very good Don't use it often<CHOICE_OR_WAIT>c"
B9,bank_B9.asm,DATA16_B9D614,B9D614,1610,76,152,True,"Wow, I made it.I'm so happy.I'll make it better.        Look forward to it."
B9,bank_B9.asm,DATA16_B9D6AC,B9D6AC,1621,64,128,True,"Really? Don't you use it?   I made it with all my       energy,"
B9,bank_B9.asm,DATA16_B9D72C,B9D72C,1630,9,18,True,Bye-Bye.
B9,bank_B9.asm,DATA16_B9D73E,B9D73E,1633,33,66,True,Gi....give me something to  eat.
B9,bank_B9.asm,DATA16_B9D780,B9D780,1639,44,88,True,Mushroom if possible. I wanta mushroom.....
B9,bank_B9.asm,DATA16_B9D7D8,B9D7D8,1646,152,304,True,"Phew:I'm alive now. Thank   you very much. I didn't eat anything for <CTRL_B5> days.
I need to give you          something. Take a look in   the shed tomorrow."
B9,bank_B9.asm,DATA16_B9D908,B9D908,1666,55,110,True,"That's a poisonous mushroom,It will kill you:you know."
B9,bank_B9.asm,DATA16_B9D976,B9D976,1674,52,104,True,mash..mushroom... I want    nothing but a mushroom.
