group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line
$3D,8,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry008_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry008_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry008,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry008
$3D,9,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry009_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry009_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry009,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry009
$3D,10,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry010_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry010_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry010,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry010
$3D,11,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry011_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry011_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry011,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry011
$3D,12,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry012_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry012_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry012,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry012
$3D,13,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry013_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry013_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry013,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry013
$3D,14,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry014_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry014_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry014,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry014
$3D,15,$B4E200,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3D_Entry015_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter,npc_family_romance,state_gate_branch_router,,,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()",structural_owner_lane,JumpIf018FStateRouter::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3D;group_name=JumpIf018FStateRouter;alias=EventScript_G3D_Entry015_JumpIf018FStateRouter_ConditionalJump,JumpIf018FStateRouter_StateGateRouter_Entry015,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::JumpIf018FStateRouter::StateGateRouter,$B4E200 => JumpIf018FStateRouter_StateGateRouter_Entry015
$3E,0,$B4E220,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry000_CCObjectParam2DSetupCluster_AudioCue,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry000_CCObjectParam2DSetupCluster_AudioCue,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry000,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E220 => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry000
$3E,1,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry001_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry001_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry001,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry001
$3E,2,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry002_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry002_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry002,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry002
$3E,3,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry003_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry003_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry003,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry003
$3E,4,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry004_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry004_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry004,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry004
$3E,5,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry005_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry005_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry005,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry005
$3E,6,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry006_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry006_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry006,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry006
$3E,7,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry007_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry007_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry007,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry007
$3E,8,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry008_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry008_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry008,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry008
$3E,9,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry009_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry009_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry009,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry009
$3E,10,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry010_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry010_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry010,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry010
$3E,11,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry011_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry011_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry011,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry011
$3E,12,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry012_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry012_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry012,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry012
$3E,13,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry013_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry013_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry013,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry013
$3E,14,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry014_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry014_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry014,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry014
$3E,15,$B4E3FF,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3E_Entry015_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster,npc_family_romance,object_parameter_setup,,,SetCCObjectParam2D() ; UnknownOpcode_$E4(),structural_owner_lane,CCObjectParam2DSetupCluster::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3E;group_name=CCObjectParam2DSetupCluster;alias=EventScript_G3E_Entry015_CCObjectParam2DSetupCluster_ObjectParamSetup,CCObjectParam2DSetupCluster_ObjectParamSetup_Entry015,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::CCObjectParam2DSetupCluster::ObjectParamSetup,$B4E3FF => CCObjectParam2DSetupCluster_ObjectParamSetup_Entry015
$3F,0,$B4E41F,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry000_StateGateFlagRouterE7AF_AudioCue,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4(),structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry000_StateGateFlagRouterE7AF_AudioCue,StateGateFlagRouter_E7AF_StateGateRouter_Entry000,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E41F => StateGateFlagRouter_E7AF_StateGateRouter_Entry000
$3F,1,$B4E5F4,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry001_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()",structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry001_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF_StateGateRouter_Entry001,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E5F4 => StateGateFlagRouter_E7AF_StateGateRouter_Entry001
$3F,2,$B4E5F4,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry002_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()",structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry002_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF_StateGateRouter_Entry002,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E5F4 => StateGateFlagRouter_E7AF_StateGateRouter_Entry002
$3F,3,$B4E5F4,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry003_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()",structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry003_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF_StateGateRouter_Entry003,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E5F4 => StateGateFlagRouter_E7AF_StateGateRouter_Entry003
$3F,4,$B4E5F4,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry004_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()",structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry004_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF_StateGateRouter_Entry004,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E5F4 => StateGateFlagRouter_E7AF_StateGateRouter_Entry004
$3F,5,$B4E5F4,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry005_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()",structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry005_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF_StateGateRouter_Entry005,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E5F4 => StateGateFlagRouter_E7AF_StateGateRouter_Entry005
$3F,6,$B4E5F4,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G3F_Entry006_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF,npc_family_romance,state_gate_branch_router,,,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()",structural_owner_lane,StateGateFlagRouter_E7AF::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$3F;group_name=StateGateFlagRouter_E7AF;alias=EventScript_G3F_Entry006_StateGateFlagRouterE7AF_ConditionalJump,StateGateFlagRouter_E7AF_StateGateRouter_Entry006,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_E7AF::StateGateRouter,$B4E5F4 => StateGateFlagRouter_E7AF_StateGateRouter_Entry006
