group,entry,target,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass83_visual_domain,pass82_scene_role,pass83_visual_role,pass83_visual_confidence,visual_commands,visual_pointer_refs,candidate_visual_refs,ref_class_counts,direct_text_ids,text_preview_sample,pseudocode_preview
$01,6,$B3A5B1,EventScript_G01_Entry006_MariaAnnNina,MixedNpcFestivalRomanceDialogHub,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4 SetCCObjectAndJump SetCCObjectParam2D,$B3A5 $0001 $B3A5 $0088 $0050 $82E8 $B3A5 $ECA6 $B3A5 $B3A5,$82E8,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:3,0060 0062 01CA 01D1 01DD 01E6 01EF 0200 03BB 03E5 03E6 03E7 03E8 03E9 0465 0466,Text_1CA_Romance_HaveGiveGirlLoveGirl: You have to give it to the girl you love: OK? To the girl you want to marry. | Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A5BC) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A5B6) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectAndJump(target=$B3A5E1) ; SetCCObjectParam4(a=$0A, ptr=$ECA6, d=$A5) ; Jump(target=$B3A5C4) ; SetCCObjectAndJump(target=$B3A5E1) ; SetCCObjectParam2D() ; ..."
$01,7,$B3A727,EventScript_G01_Entry007_EveEllenLivestock,MixedNpcFestivalRomanceDialogHub,animal_cow_livestock,cow_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4 SetCCObjectAndJump SetCCObjectParam2D,$B3A7 $0001 $B3A7 $00E8 $0098 $836C $B3A7 $59A7 $B3A7 $B3A7,$836C,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:1,005C 005D 0146 01C9 01F0 0200 03BB 03CF 03F4 0407,Text_1C9_Dialog_GivingWrongPerson: Hey: you are giving it to a wrong person. | Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3A732) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3A72C) ; SpawnOrMoveCCObject(x=$00E8, y=$0098, visual=$836C, mode=$03) ; SetCCObjectAndJump(target=$B3A74E) ; SetCCObjectParam4(a=$77, ptr=$59A7, d=$A7) ; Jump(target=$B3A73A) ; SetCCObjectAndJump(target=$B3A74E) ; SetCCObjectParam2D() ; ..."
$01,9,$B3AD24,EventScript_G01_Entry009_EveLivestockHouseUpgrade,MixedNpcFestivalRomanceDialogHub,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4 SetCCObjectAndJump SetCCObjectParam2D,$B3AD $0001 $B3AD $0098 $0088 $8234 $4FAD $B3AD $B3AD,$8234,bank_b3_b5_script_target_or_local_pointer:4 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:1,0130 0131 0132 0133 0139 01C8 03BB 03BC,"Text_1C8_Dialog_Come: That's it, Come on, | Text_3BC_Dialog_GiveMe: What? Do you give it to me? | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff.","ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3AD2F) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3AD29) ; SpawnOrMoveCCObject(x=$0098, y=$0088, visual=$8234, mode=$00) ; SetCCObjectParam4(a=$65, ptr=$4FAD, d=$AD) ; Jump(target=$B3AD37) ; SetCCObjectAndJump(target=$B3AD48) ; SetCCObjectParam2D() ; UnknownOpcode_$A3()"
$01,10,$B3ADB1,EventScript_G01_Entry010_EveLivestockCow,MixedNpcFestivalRomanceDialogHub,animal_cow_livestock,cow_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam2D,$B3AD $B3AD $B3AD $0001 $B3AD $0068 $0178 $84C8,$84C8,bank_b3_b5_script_target_or_local_pointer:4 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3,0170 0171 0172,Text_170_Dialog_ListenGoThroughRock: Hey:listen: we can go through the rock. | Text_171_Dialog_MightAbleGoEndRanch: It might be able to go to the end of the ranch faster through here. But time sti | Text_172_Animal_HaveSeenMoleScaresCows: Have you seen a mole?It scares the cows sometimes. You'd better kick it out of t,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3ADC4) ; StartNestedScriptSlot(slot=$02, target=$B3ADD9) ; StartNestedScriptSlot(slot=$03, target=$B3ADEE) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3ADBE) ; SpawnOrMoveCCObject(x=$0068, y=$0178, visual=$84C8, mode=$00) ; SetCCObjectParam2D() ; UnknownOpcode_$D2()"
$02,1,$B3B44A,EventScript_G02_Entry001_MariaEveChild,FamilyRomanceDialogueMatrix_A,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4,$B3B4 $B3B4 $0001 $B3B4 $00A8 $0078 $8300 $B3B4 $73B4 $B3B4 $01C9,$8300,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:4 mid_range_value_or_table_offset:1,0038 003D 01C6 01C9 01CD 01CE 0200 03B8 03B9,Text_1C9_Dialog_GivingWrongPerson: Hey: you are giving it to a wrong person. | Text_200_Dialog_Thank: Thank you. | Text_3B8_Dialog_Want: I don't want it.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3B459) ; StartNestedScriptSlot(slot=$02, target=$B3B49E) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3B453) ; SpawnOrMoveCCObject(x=$00A8, y=$0078, visual=$8300, mode=$00) ; SetCCObjectAndJump(target=$B3B46C) ; SetCCObjectParam4(a=$89, ptr=$73B4, d=$B4) ; Jump(target=$B3B461) ; StartTextBox(text_id=$01C9, mode=$00) ; ..."
$02,4,$B3B8D2,EventScript_G02_Entry004_NinaEveLivestock,FamilyRomanceDialogueMatrix_A,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject,$B3B8 $0001 $B3B8 $7F1F $B3B8 $7F1F $B3B8 $B3B8 $B3B8 $7F1F $B3BA $0058,,bank_b3_b5_script_target_or_local_pointer:7 low_immediate_param_or_small_id:2 wram_or_runtime_cc_state_ref:3,00B1 00C1 00C2 00C3 00C4 0143 0178 01D9 0200 0212 0391 03B1 03B2 040C 040D 040E 043F,Text_43F_Weather_UummmAnswerNowIfSunny: ........Uummm:well:I can't answer now. If it's sunny...will you come to the moun | Text_178_Dialog_AfraidTooEarly: I'm afraid it's too early... | Text_200_Dialog_Thank: Thank you.,"ChangeGameState2() ; Jump(target=$B3B8DC) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3B8D6) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3B8EE) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3B8EE) ; StartNestedScriptSlot(slot=$01, target=$B3B8F1) ; Jump(target=$B3B8D6) ; JumpIfBetweenByte(mem=$7F1F1C, low=$11, high=$12, target=$B3BA38) ; SpawnOrMoveCCObject(x=$0058, y=$01A8, visual=$81D4, mode=$00) ; ..."
$04,1,$B3C6AE,EventScript_G04_Entry001_MariaEveWeatherForecast,FamilyRomanceWeatherDialogueMatrix_B,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4,$B3C6 $0001 $B3C6 $0068 $00E8 $8354 $B3C6 $D3C6 $B3C6 $01E0 $B3C6,$8354,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:4,005B 01CF 01E0 0200 03B0,"Text_1E0_Animal_TraditionAreaCalledBlueFeather: That's a tradition in this area called ""Blue feather ofhappiness."" Use it when y | Text_200_Dialog_Thank: Thank you. | Text_3B0_Dialog_ThThank: ......Th-thank you.","ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3C6B9) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3C6B3) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$00) ; SetCCObjectAndJump(target=$B3C6CC) ; SetCCObjectParam4(a=$E9, ptr=$D3C6, d=$C6) ; Jump(target=$B3C6C1) ; StartTextBox(text_id=$01E0, mode=$00) ; Jump(target=$B3C6C1) ; ..."
$04,2,$B3C6FE,EventScript_G04_Entry002_NinaEveWeatherForecast,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject,$B3C7 $B3C7 $0001 $B3C7 $7F1F $B3C7 $7F1F $B3C7 $B3C7 $B3C7 $0028 $0168,,bank_b3_b5_script_target_or_local_pointer:7 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:2,004B 00C0 0143 0178 01C6 01D9 0200 0212 03B1 03B2 03B9 043F,Text_1C6_Romance_SillyMarried: Don't be silly:I'm married. | Text_200_Dialog_Thank: Thank you. | Text_3B9_Dialog_Trouble: I could be in trouble.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3C721) ; Jump(target=$B3C70C) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3C706) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3C71E) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3C71E) ; StartNestedScriptSlot(slot=$02, target=$B3C758) ; Jump(target=$B3C706) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$04,3,$B3C810,EventScript_G04_Entry003_AnnEveWife,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump,$B3C8 $B3C8 $0001 $B3C8 $7F1F $B3C8 $B3C8 $B3C8 $0028 $0168 $8318 $B3C8,$8318,bank_b3_b5_script_target_or_local_pointer:7 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:1,0049 0079 00A9 0176 01CA 01DC 01DE 0200 0212 03B2 03B4 043E,Text_1CA_Romance_HaveGiveGirlLoveGirl: You have to give it to the girl you love: OK? To the girl you want to marry. | Text_200_Dialog_Thank: Thank you. | Text_049_Dialog_Entry: ....,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3C82C) ; Jump(target=$B3C81E) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3C818) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3C829) ; StartNestedScriptSlot(slot=$02, target=$B3C871) ; Jump(target=$B3C818) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$02) ; SetCCObjectAndJump(target=$B3C83F) ; ..."
$04,5,$B3CA98,EventScript_G04_Entry005_MariaEveFortune,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4 SetCCObjectParam,$B3CA $B3CB $0001 $B3CA $0088 $0050 $82E8 $B3CA $C4CA $B3CA $01CA $0288,$82E8,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:4 mid_range_value_or_table_offset:1,0062 0068 01CA 01CB 01D1 01DD 01E6 01EF 0200 03BA 03BB,Text_1CA_Romance_HaveGiveGirlLoveGirl: You have to give it to the girl you love: OK? To the girl you want to marry. | Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff.,"StartNestedScriptSlot(slot=$01, target=$B3CAA6) ; StartNestedScriptSlot(slot=$02, target=$B3CB29) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3CAA0) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectAndJump(target=$B3CAB9) ; SetCCObjectParam4(a=$DA, ptr=$C4CA, d=$CA) ; Jump(target=$B3CAAE) ; StartTextBox(text_id=$01CA, mode=$00) ; SetCCObjectParam(param=$0288, value=$00) ; ..."
$04,6,$B3CB60,EventScript_G04_Entry006_EveLivestockChild,FamilyRomanceWeatherDialogueMatrix_B,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4 SetCCObjectParam,$B3CB $0001 $B3CB $00E8 $009C $836C $B3CB $88CB $B3CB $01C9 $02AF $B3CB,$836C $88CB,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:4 mid_range_value_or_table_offset:1,005E 01C9 0200 03BB,Text_1C9_Dialog_GivingWrongPerson: Hey: you are giving it to a wrong person. | Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff.,"StartNestedScriptSlot(slot=$01, target=$B3CB6A) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3CB64) ; SpawnOrMoveCCObject(x=$00E8, y=$009C, visual=$836C, mode=$03) ; SetCCObjectAndJump(target=$B3CB7D) ; SetCCObjectParam4(a=$9E, ptr=$88CB, d=$CB) ; Jump(target=$B3CB72) ; StartTextBox(text_id=$01C9, mode=$00) ; SetCCObjectParam(param=$02AF, value=$00) ; Jump(target=$B3CB72) ; ..."
$04,7,$B3CBA5,EventScript_G04_Entry007_EveWeather,FamilyRomanceWeatherDialogueMatrix_B,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4,$B3CB $B3CB $0001 $B3CB $0058 $00B8 $8234 $B3CB $CECB $B3CB $01C8,$8234,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:4,0150 01C8 03BB 03BC,"Text_1C8_Dialog_Come: That's it, Come on, | Text_3BC_Dialog_GiveMe: What? Do you give it to me? | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff.","ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3CBEC) ; StartNestedScriptSlot(slot=$02, target=$B3CBB4) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3CBAE) ; SpawnOrMoveCCObject(x=$0058, y=$00B8, visual=$8234, mode=$00) ; SetCCObjectAndJump(target=$B3CBC7) ; SetCCObjectParam4(a=$E4, ptr=$CECB, d=$CB) ; Jump(target=$B3CBBC) ; StartTextBox(text_id=$01C8, mode=$00) ; ..."
$06,1,$B3D59D,EventScript_G06_Entry001_EveWeatherForecastWeather,EveWeatherLivestockDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3D5 $0001 $B3D5 $0068 $00E8 $8354 $B8D5 $B3D5 $8009 $B3D5 $0200 $B3D5,$8354 $8009,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,015A 016F 0200 03B0,Text_200_Dialog_Thank: Thank you. | Text_3B0_Dialog_ThThank: ......Th-thank you. | Text_15A_Weather_YoudBetterPrayGodDamage: You'd better pray to God that there is no damage fromthe hurricane. Trust me.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D5A8) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D5A2) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$00) ; SetCCObjectParam4(a=$CE, ptr=$B8D5, d=$D5) ; Jump(target=$B3D5B0) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3D5C7) ; StartTextBox(text_id=$0200, mode=$00) ; Jump(target=$B3D5B0) ; ..."
$06,2,$B3D5E3,EventScript_G06_Entry002_EveLivestockRanchLivestock,EveWeatherLivestockDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject,$B3D6 $B3D5 $0001 $B3D5 $7F1F $B3D6 $7F1F $B3D6 $B3D6 $B3D5 $0028 $0168,,bank_b3_b5_script_target_or_local_pointer:7 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:2,0158 0159 0163 016B 0178 0200 0212 03B1 03B2 03B9 043F,Text_200_Dialog_Thank: Thank you. | Text_3B9_Dialog_Trouble: I could be in trouble. | Text_158_Weather_WindBlowingHarderNowLike: The wind is blowing harder now. I don't like hurricanes.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D606) ; Jump(target=$B3D5F1) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D5EB) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3D603) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3D603) ; StartNestedScriptSlot(slot=$02, target=$B3D641) ; Jump(target=$B3D5EB) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$06,3,$B3D6CF,EventScript_G06_Entry003_EveWeatherForecastWeather,EveWeatherLivestockDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3D6 $B3D6 $0001 $B3D6 $7F1F $B3D6 $B3D7 $B3D6 $0028 $0168 $8318 $FBD7,$8318,bank_b3_b5_script_target_or_local_pointer:6 candidate_visual_gobj_pointer_or_asset_table:1 high_bank_pointer_or_immediate_word:1 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:1,0049 0156 0157 0162 016F 0176 0200 0212 03B2 03B4 043E,Text_200_Dialog_Thank: Thank you. | Text_049_Dialog_Entry: .... | Text_156_Weather_SkyLooksThreateningProbablyHave: Oh well: the sky looks threatening. We'll probably have a hurricane tomorrow.,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D6EB) ; Jump(target=$B3D6DD) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D6D7) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3D6E8) ; StartNestedScriptSlot(slot=$02, target=$B3D726) ; Jump(target=$B3D6D7) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$00) ; SetCCObjectParam4(a=$11, ptr=$FBD7, d=$D6) ; ..."
$06,5,$B3D90E,EventScript_G06_Entry005_EveWeatherForecastWeather,EveWeatherLivestockDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3D9 $B3D9 $0001 $B3D9 $0088 $0050 $82E8 $2DD9 $B3D9 $8009 $B3D9 $0200,$82E8 $8009,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,0154 015E 0168 0200 03BA 03BB 0403,Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff. | Text_15E_Weather_HangingAroundKnowHurricaneComing: What are you hanging around here for? Don't you know a hurricane is coming?,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D91D) ; StartNestedScriptSlot(slot=$02, target=$B3D958) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D917) ; SpawnOrMoveCCObject(x=$0088, y=$0050, visual=$82E8, mode=$00) ; SetCCObjectParam4(a=$43, ptr=$2DD9, d=$D9) ; Jump(target=$B3D925) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3D93C) ; StartTextBox(text_id=$0200, mode=$00) ; ..."
$06,6,$B3D99B,EventScript_G06_Entry006_EveLivestockChild,EveWeatherLivestockDialogueMatrix,animal_cow_livestock,cow_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectParam4,$B3D9 $0001 $B3D9 $00E8 $009C $8378 $B6D9 $B3D9 $8009 $B3D9 $0200 $B3D9,$8378 $8009,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:2,015B 015C 015D 016C 0200 03BB,Text_200_Dialog_Thank: Thank you. | Text_3BB_Dialog_TakeKindofStuff: What? I can't take this kindof stuff. | Text_15B_Weather_SonHurricaneGettingNearHave: Hey:son:the hurricane is getting near. Have you put your livestock in the pen? S,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3D9A6) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3D9A0) ; SpawnOrMoveCCObject(x=$00E8, y=$009C, visual=$8378, mode=$03) ; SetCCObjectParam4(a=$CC, ptr=$B6D9, d=$D9) ; Jump(target=$B3D9AE) ; JumpIfBetweenByte(mem=$80091E, low=$09, high=$0C, target=$B3D9C5) ; StartTextBox(text_id=$0200, mode=$00) ; Jump(target=$B3D9AE) ; ..."
$07,1,$B3DB72,EventScript_G07_Entry001_MariaEveChurch,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump SetCCObjectParam4,$B3DB $0001 $B3DB $0068 $00E8 $8354 $B3DB $90DB $B3DB $0200 $B3DB,$8354 $90DB,bank_b3_b5_script_target_or_local_pointer:5 candidate_visual_gobj_pointer_or_asset_table:2 low_immediate_param_or_small_id:3 mid_range_value_or_table_offset:1,01CF 01E0 0200 0397 03F0 0405,"Text_200_Dialog_Thank: Thank you. | Text_1E0_Animal_TraditionAreaCalledBlueFeather: That's a tradition in this area called ""Blue feather ofhappiness."" Use it when y | Text_397_Dialog_DayLikeTodayGoodTothink: Day like today: it's good tothink of your life a little seriously. ...Oh no: I s","ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DB7D) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DB77) ; SpawnOrMoveCCObject(x=$0068, y=$00E8, visual=$8354, mode=$00) ; SetCCObjectAndJump(target=$B3DB97) ; SetCCObjectParam4(a=$9E, ptr=$90DB, d=$DB) ; Jump(target=$B3DB85) ; StartTextBox(text_id=$0200, mode=$00) ; Jump(target=$B3DB85) ; ..."
$07,2,$B3DBD5,EventScript_G07_Entry002_EveShippingWeatherForecast,MountainWeatherRomanceDialogueMatrix,animal_livestock_general,general_livestock_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject,$B3DB $B3DB $0001 $B3DB $7F1F $B3DB $7F1F $B3DB $B3DC $B3DB $0028 $0168,,bank_b3_b5_script_target_or_local_pointer:7 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:2,0178 01C6 0200 0212 02AE 02B1 0394 039C 03B2 03EF 03FA 043F,Text_200_Dialog_Thank: Thank you. | Text_1C6_Romance_SillyMarried: Don't be silly:I'm married. | Text_394_Animal_SaidHappyFlowerBloomsEat: It is said that a happy flower blooms when you eat aberry of Power Tree. It won',"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DBF8) ; Jump(target=$B3DBE3) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DBDD) ; JumpIfFlagSet(mem=$7F1F66, bit=$02, target=$B3DBF5) ; JumpIfFlagSet(mem=$7F1F6C, bit=$00, target=$B3DBF5) ; StartNestedScriptSlot(slot=$02, target=$B3DC4A) ; Jump(target=$B3DBDD) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$83FC, mode=$02) ; ..."
$07,3,$B3DCD1,EventScript_G07_Entry003_AnnEveWife,MountainWeatherRomanceDialogueMatrix,npc_family_romance,npc_family_event_visual_context,dialogue_textbox_flow,cc_object_visual_pointer_setup,high_exact_cc_visual_command,WaitOrSetCCCounter SpawnOrMoveCCObject SetCCObjectAndJump,$B3DC $B3DC $0001 $B3DC $7F1F $B3DC $B3DD $B3DC $0028 $0168 $8318 $B3DD,$8318,bank_b3_b5_script_target_or_local_pointer:7 candidate_visual_gobj_pointer_or_asset_table:1 low_immediate_param_or_small_id:3 wram_or_runtime_cc_state_ref:1,0079 0176 01CA 01DC 01DE 0200 02B0 039B 03B2 03EE 03F9 043E,Text_200_Dialog_Thank: Thank you. | Text_1CA_Romance_HaveGiveGirlLoveGirl: You have to give it to the girl you love: OK? To the girl you want to marry. | Text_079_Weather_FencesEasyBreakAfterRain: Fences are easy to break after rain and snow. Please make new fences afterknocki,"ChangeGameState2() ; StartNestedScriptSlot(slot=$01, target=$B3DCED) ; Jump(target=$B3DCDF) ; WaitOrSetCCCounter(value=$0001) ; Jump(target=$B3DCD9) ; JumpIfFlagSet(mem=$7F1F66, bit=$01, target=$B3DCEA) ; StartNestedScriptSlot(slot=$02, target=$B3DD3F) ; Jump(target=$B3DCD9) ; SpawnOrMoveCCObject(x=$0028, y=$0168, visual=$8318, mode=$02) ; SetCCObjectAndJump(target=$B3DD07) ; ..."
