group,entry,target,residual_addr,hard_group_end,pass73_category,pass74_category,reason,residual_byte,cmd_index,first_bytes_at_residual
$3A,10,$B4DA22,$B4DA29,$B4DA22,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$DC,1,$DC $CD $DC $CD $DC $CD $DC $CD $DC $CD $DC $CD ...
$3A,11,$B4DA22,$B4DA29,$B4DA22,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$DC,1,$DC $CD $DC $CD $DC $CD $DC $CD $DC $CD $DC $CD ...
$3A,12,$B4DA22,$B4DA29,$B4DA22,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$DC,1,$DC $CD $DC $CD $DC $CD $DC $CD $DC $CD $DC $CD ...
$3A,13,$B4DA22,$B4DA29,$B4DA22,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$DC,1,$DC $CD $DC $CD $DC $CD $DC $CD $DC $CD $DC $CD ...
$3A,14,$B4DA22,$B4DA29,$B4DA22,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$DC,1,$DC $CD $DC $CD $DC $CD $DC $CD $DC $CD $DC $CD ...
$3A,15,$B4DA22,$B4DA29,$B4DA22,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$DC,1,$DC $CD $DC $CD $DC $CD $DC $CD $DC $CD $DC $CD ...
$3B,0,$B4DA42,$B4DA44,$B4DCCD,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $07 $05 $88 $00 $C8 $01 $07 $01 $08 ...
$3B,1,$B4DB0A,$B4DB0C,$B4DCCD,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $07 $05 $28 $01 $68 $03 $07 $00 $08 ...
$3B,2,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,3,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,4,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,5,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,6,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,7,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,8,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,9,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,10,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,11,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,12,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,13,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,14,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3B,15,$B4DCCD,$B4DCCD,$B4DCCD,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$ED,0,$ED $DC $3E $DE $94 $DF $94 $DF $94 $DF $94 $DF ...
$3C,0,$B4DCED,$B4DCEF,$B4DF94,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $06 $05 $F8 $FF $68 $00 $07 $02 $40 ...
$3C,1,$B4DE3E,$B4DE40,$B4DF94,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $07 $40 $05 $88 $00 $88 $02 $07 $00 ...
$3C,2,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,3,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,4,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,5,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,6,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,7,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,8,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,9,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,10,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,11,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,12,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,13,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,14,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3C,15,$B4DF94,$B4DF94,$B4DF94,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$B4,0,$B4 $DF $F8 $E0 $00 $E2 $00 $E2 $00 $E2 $00 $E2 ...
$3D,0,$B4DFB4,$B4DFB6,$B4E200,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $06 $05 $18 $00 $98 $00 $07 $02 $40 ...
$3D,1,$B4E0F8,$B4E0FA,$B4E200,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $07 $05 $78 $02 $F8 $01 $07 $00 $08 ...
$3D,2,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,3,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,4,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,5,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,6,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,7,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,8,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,9,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,10,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,11,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,12,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,13,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,14,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3D,15,$B4E200,$B4E204,$B4E200,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$FF,1,$FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 $FF $E3 ...
$3E,0,$B4E220,$B4E222,$B4E3FF,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $07 $05 $48 $02 $B0 $01 $07 $03 $08 ...
$3E,1,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,2,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,3,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,4,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,5,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,6,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,7,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,8,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,9,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,10,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,11,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,12,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,13,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,14,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3E,15,$B4E3FF,$B4E400,$B4E3FF,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E4,1,$E4 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 $E5 $F4 ...
$3F,0,$B4E41F,$B4E421,$B4E5F4,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $07 $05 $A8 $02 $88 $01 $07 $01 $08 ...
$3F,1,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,2,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,3,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,4,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,5,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,6,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,7,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,8,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,9,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,10,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,11,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,12,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,13,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,14,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$3F,15,$B4E5F4,$B4E5FB,$B4E5F4,short_script_then_inline_residual_payload,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$E7,1,$E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF $E7 $AF ...
$40,0,$B4E614,$B4E616,$B4E7AF,short_script_then_inline_residual_payload,true_in_group_inline_residual_needs_manual_trace,residual is still inside the hard owning group range; needs manual event/content analysis,$B4,1,$B4 $02 $03 $06 $05 $88 $00 $78 $00 $07 $00 $40 ...
$40,1,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,2,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,3,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,4,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,5,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,6,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,7,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,8,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,9,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,10,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,11,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
$40,12,$B4E7AF,$B4E7AF,$B4E7AF,entry_starts_as_residual_table_or_pointer_row,cross_group_boundary_artifact,linear scan reached the next EventScriptGroup start or later; not a missing opcode for this group,$CF,0,$CF $E7 $89 $E9 $89 $E9 $89 $E9 $89 $E9 $89 $E9 ...
