group,label,entry,target,duplicate_count,commands,unknown_commands,stop_reason,first_opcode,first_name,classes,pseudocode_preview
$3A,EventScriptGroup_3A,12,$B4DA22,14,2,1,unknown_opcode_$DC,$42,ChangeMoney,items_money:1 unknown:1,"ChangeMoney(value1=$DB0ADA, value2=$CDDCCD) ; UnknownOpcode_$DC()"
$3A,EventScriptGroup_3A,13,$B4DA22,14,2,1,unknown_opcode_$DC,$42,ChangeMoney,items_money:1 unknown:1,"ChangeMoney(value1=$DB0ADA, value2=$CDDCCD) ; UnknownOpcode_$DC()"
$3A,EventScriptGroup_3A,14,$B4DA22,14,2,1,unknown_opcode_$DC,$42,ChangeMoney,items_money:1 unknown:1,"ChangeMoney(value1=$DB0ADA, value2=$CDDCCD) ; UnknownOpcode_$DC()"
$3A,EventScriptGroup_3A,15,$B4DA22,14,2,1,unknown_opcode_$DC,$42,ChangeMoney,items_money:1 unknown:1,"ChangeMoney(value1=$DB0ADA, value2=$CDDCCD) ; UnknownOpcode_$DC()"
$3B,EventScriptGroup_3B,0,$B4DA42,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3B,EventScriptGroup_3B,1,$B4DB0A,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3B,EventScriptGroup_3B,2,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,3,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,4,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,5,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,6,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,7,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,8,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,9,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,10,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,11,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,12,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,13,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,14,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3B,EventScriptGroup_3B,15,$B4DCCD,14,1,1,unknown_opcode_$ED,$ED,UnknownOpcode_ED,unknown:1,UnknownOpcode_$ED()
$3C,EventScriptGroup_3C,0,$B4DCED,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,1,$B4DE3E,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,2,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,3,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,4,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,5,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,6,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,7,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,8,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,9,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,10,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,11,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,12,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,13,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,14,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3C,EventScriptGroup_3C,15,$B4DF94,14,1,1,unknown_opcode_$B4,$B4,UnknownOpcode_B4,unknown:1,UnknownOpcode_$B4()
$3D,EventScriptGroup_3D,0,$B4DFB4,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3D,EventScriptGroup_3D,1,$B4E0F8,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3D,EventScriptGroup_3D,2,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,3,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,4,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,5,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,6,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,7,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,8,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,9,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,10,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,11,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,12,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,13,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,14,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3D,EventScriptGroup_3D,15,$B4E200,14,2,1,unknown_opcode_$FF,$20,JumpIf018F,script_control:1 unknown:1,"JumpIf018F(value=$E2, target=$B4E3FF) ; UnknownOpcode_$FF()"
$3E,EventScriptGroup_3E,0,$B4E220,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3E,EventScriptGroup_3E,1,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,2,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,3,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,4,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,5,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,6,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,7,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,8,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,9,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,10,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,11,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,12,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,13,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,14,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3E,EventScriptGroup_3E,15,$B4E3FF,15,2,1,unknown_opcode_$E4,$1F,SetCCObjectParam2D,cc_state_object:1 unknown:1,SetCCObjectParam2D() ; UnknownOpcode_$E4()
$3F,EventScriptGroup_3F,0,$B4E41F,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$3F,EventScriptGroup_3F,1,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,2,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,3,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,4,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,5,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,6,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,7,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,8,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,9,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,10,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,11,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,12,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,13,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,14,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$3F,EventScriptGroup_3F,15,$B4E5F4,15,2,1,unknown_opcode_$E7,$14,JumpIfFlagSet,conditional:1 unknown:1,"JumpIfFlagSet(mem=$E7AFE6, bit=$AF, target=$B4AFE7) ; UnknownOpcode_$E7()"
$40,EventScriptGroup_40,0,$B4E614,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$40,EventScriptGroup_40,1,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,2,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,3,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,4,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,5,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,6,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,7,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,8,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,9,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,10,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,11,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,12,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,13,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,14,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$40,EventScriptGroup_40,15,$B4E7AF,15,1,1,unknown_opcode_$CF,$CF,UnknownOpcode_CF,unknown:1,UnknownOpcode_$CF()
$41,EventScriptGroup_41,0,$B4E7CF,1,3,1,unknown_opcode_$B4,$47,SetValueByte,flags_values:1 audio:1 unknown:1,"SetValueByte(mem=$800921, value=$02) ; PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()"
$41,EventScriptGroup_41,1,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,2,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,3,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,4,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,5,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,6,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,7,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,8,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,9,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,10,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,11,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,12,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,13,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,14,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$41,EventScriptGroup_41,15,$B4E989,15,1,1,unknown_opcode_$A9,$A9,UnknownOpcode_A9,unknown:1,UnknownOpcode_$A9()
$42,EventScriptGroup_42,0,$B4E9A9,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$42,EventScriptGroup_42,1,$B4EBA1,1,2,1,unknown_opcode_$B4,$00,PlayAudioOrMusic,audio:1 unknown:1,PlayAudioOrMusic(id=$10) ; UnknownOpcode_$B4()
$42,EventScriptGroup_42,2,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,3,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,4,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,5,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,6,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,7,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,8,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,9,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,10,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,11,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
$42,EventScriptGroup_42,12,$B4ECB4,14,128,0,max_commands,$00,PlayAudioOrMusic,audio:128,PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; PlayAudioOrMusic(id=$00) ; ...
