bank,bank_file,label,snes_addr,source_line,word_count,byte_count,terminated,text
BA,bank_BA.asm,Text_374_Animal_ThWinterMonthThanksgivingThanksgiving,BA941E,373,133,266,True,"<CTRL_B3><CTRL_B2>th of Winter Month is     Thanksgiving, For           Thanksgiving:
don't forget our            ""Smiling Mark"" eggs and     milks,"
BA,bank_BA.asm,Text_375_Festival_RdSpringMonthFlowerFestival,BA9528,391,76,152,True,"<CTRL_B4><CTRL_B5>rd of Spring Month is the Flower Festival, Enjoy      various fragrances."
BA,bank_BA.asm,Text_376_Dialog_MyHomeMadePickledVegetables,BA95C0,402,62,124,True,That's my home made pickled vegetables in salted rice   bran.
BA,bank_BA.asm,Text_377_Mountain_EvesHomeMadeBerryjuice,BA963C,411,35,70,True,That's Eve's home made berryjuice.
BA,bank_BA.asm,Text_378_Dialog_SuchRestlessGuy,BA9682,417,29,58,True,"You are such a restless guy,"
BA,bank_BA.asm,Text_379_Romance_EverythingAllRight,BA96BC,422,25,50,True,"Everything is all right,"
BA,bank_BA.asm,Text_37A_Church_ComeChurchLeastOnceYear,BA96EE,427,50,100,True,I come to the church at     least once in a year.
BA,bank_BA.asm,Text_37B_Town_LooksLikeArtificialFlower,BA9752,435,36,72,True,It looks like an artificial flower.
BA,bank_BA.asm,Text_37C_Animal_LooksLikeOrnamentChickenBut,BA979A,441,73,146,True,I looks like an ornament of a chicken but what is it?   It interests me.
BA,bank_BA.asm,Text_37D_Dialog_Looking,BA982C,452,26,52,True,What are you looking for?
BA,bank_BA.asm,Text_37E_Dialog_AhPhotoMyWife,BA9860,457,34,68,True,Ah:that's a photo of my     wife.
BA,bank_BA.asm,Text_37F_Dialog_TouchWithoutPermission,BA98A4,463,40,80,True,"Hey:don't touch it without  permission,"
BA,bank_BA.asm,Text_380_Dialog_MyGrandchildsPiggybank,BA98F4,469,34,68,True,That's my grandchild's piggybank.
BA,bank_BA.asm,Text_381_Romance_EveBroughtJuiceSayingDrink,BA9938,475,70,140,True,"Eve brought that juice here:saying ""drink it with your  grandfather."""
BA,bank_BA.asm,Text_382_Dialog_WhatsWritten,BA99C4,485,22,44,True,What's written in it?
BA,bank_BA.asm,Text_383_Dialog_TooHeavyPickUpLooks,BA99F0,489,53,106,True,It's too heavy to pick up...yes:looks pretty spooky.
BA,bank_BA.asm,Text_384_Animal_PrizeEggFestivalCharmProtect,BA9A5A,497,90,180,True,"It's a prize from the Egg   Festival. It's a charm to   protect from disasters:
they say."
BA,bank_BA.asm,Text_385_Dialog_VeryOldOrgan,BA9B0E,510,23,46,True,It's a very old organ.
BA,bank_BA.asm,Text_386_Church_NowLetsPray,BA9B3C,514,21,42,True,Now:let's pray here.
BA,bank_BA.asm,Text_387_Dialog_QualitySulfurSpringBenefitsRheumatism,BA9B66,518,77,154,True, Quality: Sulfur spring      Benefits: rheumatism        recovery of stamina
BA,bank_BA.asm,Text_388_Dialog_Nothing,BA9C00,529,18,36,True,Nothing in there.
BA,bank_BA.asm,Text_389_Dialog_ConfirmOriginFire,BA9C24,533,28,56,True,"Confirm the origin of fire,"
BA,bank_BA.asm,Text_38A_Church_CCzGamonthEbRests,BA9C5C,538,95,190,True,"<CTRL_FFFC>c&<CTRL_FFFD>cz of <CTRL_FFFD>gAMonth:        <CTRL_FFFD>eB rests here quietly.
Let's pray her soul may restin peace today."
BA,bank_BA.asm,Text_38B_Dialog_OldLadiesGetColdEasily,BA9D1A,551,78,156,True,Old ladies get cold easily  so I keep the fireplace     burning all the time.
BA,bank_BA.asm,Text_38C_Sign_NoticeSlipperyDangerousRoadTemporarily,BA9DB6,562,82,164,True,"""Notice"" Slippery and       dangerous. This road is     temporarily closed today."
BA,bank_BA.asm,Text_38D_Dialog_NotThis,BA9E5A,574,10,20,True,"Not this,"
BA,bank_BA.asm,Text_38E_Dialog_HeardSomething,BA9E6E,577,23,46,True,What? Heard something?
BA,bank_BA.asm,Text_38F_Animal_WinnerYearsEggFestivalLivestock,BA9E9C,581,78,156,True,"The winner of this year's   Egg Festival is...          the livestock dealer,"
BA,bank_BA.asm,Text_390_Animal_BeepTimeUpNextEgg,BA9F38,592,28,56,True,"Beep, Time is up, Next egg."
BA,bank_BA.asm,Text_391_Dialog_LateWedBetterGoHome,BA9F70,597,38,76,True,It's late so we'd better go home now.
BA,bank_BA.asm,Text_392_Dialog_BetterGoHomeNow,BA9FBC,603,20,40,True,Better go home now.
BA,bank_BA.asm,Text_393_Sign_MountainTopMysteriousPlaceRecommend,BA9FE4,607,124,248,True,"The mountain top is a       mysterious place. I         recommend you plant a
different seed over there   when you get one."
BA,bank_BA.asm,Text_394_Animal_SaidHappyFlowerBloomsEat,BAA0DC,624,106,212,True,"It is said that a happy     flower blooms when you eat aberry of Power Tree.
It won't even die in winter."
BA,bank_BA.asm,Text_395_Dialog_WorkingHardKnowFoodLazy,BAA1B0,639,72,144,True,Are you working hard? You   know: No food for lazy      workers: right?
BA,bank_BA.asm,Text_396_Dialog_AhWorkingTooHardIsnot,BAA240,649,66,132,True,"Ah: you, Working too hard isnot good for your health:   you know."
BA,bank_BA.asm,Text_397_Dialog_DayLikeTodayGoodTothink,BAA2C4,659,186,372,True,"Day like today: it's good tothink of your life a little seriously.
...Oh no: I shouldn't do    that...I've complained a    little unconsciously
but...well: that's what     I do: anyway."
BA,bank_BA.asm,Text_398_Dialog_DieWithoutMoneyMoneyNecessary,BAA438,684,74,148,True,You won't die without money.Money is not necessary to   live a full life.
BA,bank_BA.asm,Text_399_Weather_WeatherMakesMeFeelDepressed,BAA4CC,695,81,162,True,This weather makes me feel  depressed. It's boring...I  want to sleep in winter.
BA,bank_BA.asm,Text_39A_Dialog_WarmUpBodyCatchCold,BAA56E,707,48,96,True,Hey:warm up your body..     don't catch a cold.
BA,bank_BA.asm,Text_39B_Dialog_ColdOutsideHaveFireplaceInthe,BAA5CE,714,84,168,True,It's cold outside:isn't it? I have a fireplace inthe    back room so warm yourself.
BA,bank_BA.asm,Text_39C_Sign_WinterMakeSomeFlowersDecorate,BAA676,726,107,214,True,"In winter:I make some       flowers to decorate the     shop. I want to make the
shop look nice with them."
BA,bank_BA.asm,Text_39D_Weather_HardShovelSnowButitFeels,BAA74C,741,83,166,True,It's hard to shovel snow butit feels good to exercise inthe morning when it snows.
BA,bank_BA.asm,Text_39E_Weather_LikeColdnessOfwinterButLike,BAA7F2,753,187,374,True,"I don't like the coldness ofwinter but I like the smell of snow.
You can smell it before it  starts snowing: can't you?  It's like:yes it will be
snowing tomorrow.           I like that."
BA,bank_BA.asm,Text_39F_Dialog_SayGiftWorkman,BAA968,778,37,74,True,They say it a gift from the workman.
BA,bank_BA.asm,Text_3A0_Animal_BusyWinterGatherMaterialsThen,BAA9B2,784,80,160,True,You are not so busy in      winter:are you? You should  gather materials: then.
BA,bank_BA.asm,Text_3A1_Dialog_Welcome,BAAA52,795,9,18,True,Welcome.
BA,bank_BA.asm,Text_3A2_Shipping_ShippingBoxPickUpEvening,BAAA64,798,83,166,True,"""Shipping Box""               Pick up in the evening.                      Shippers"
BA,bank_BA.asm,Text_3A3_Animal_AhChickenFeather,BAAB0A,810,38,76,True,"Ah, This is a chicken       feather?,"
BA,bank_BA.asm,Text_3A4_Dialog_SecretGardenEntryAllowed,BAAB56,816,37,74,True,"""Secret Garden"" No entry    allowed,"
BA,bank_BA.asm,Text_3A5_Animal_EventsYearStSpringMonth,BAABA0,822,310,620,True,"Events of the year          <CTRL_B3>st of Spring Month          New Year's Festival
<CTRL_B4><CTRL_B5>rd of Spring Month         Flower Festival
<CTRL_B3><CTRL_B4>th of Autumn Month         Harvest Festival
<CTRL_B4><CTRL_B2>th of Autumn Month         Egg Festival
<CTRL_B3><CTRL_B2>th of Winter Month         Thanksgiving Festival
<CTRL_B4><$00B6>th of Winter Month         Star Night Festival"
BA,bank_BA.asm,Text_3A6_Dialog_Entry,BAAE0C,862,3,6,True, <$0042>
BA,bank_BA.asm,Text_3A7_Dialog_Entry,BAAE12,864,4,8,True, <$0042><$0042>
BA,bank_BA.asm,Text_3A8_Dialog_Entry,BAAE1A,866,5,10,True, <$0042><$0042><$0042>
BA,bank_BA.asm,Text_3A9_Dialog_Entry,BAAE24,868,6,12,True, <$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3AA_Dialog_Entry,BAAE30,870,7,14,True, <$0042><$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3AB_Dialog_Entry,BAAE3E,872,8,16,True, <$0042><$0042><$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3AC_Dialog_Entry,BAAE4E,874,9,18,True, <$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3AD_Dialog_Entry,BAAE60,877,10,20,True, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3AE_Dialog_Entry,BAAE74,880,11,22,True, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3AF_Dialog_Entry,BAAE8A,883,12,24,True, <$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042><$0042>
BA,bank_BA.asm,Text_3B0_Dialog_ThThank,BAAEA2,886,20,40,True,......Th-thank you.
BA,bank_BA.asm,Text_3B1_Dialog_PickUpHerbsWithoutThinking,BAAECA,890,56,112,True,Don't pick up herbs without thinking what they are for.
BA,bank_BA.asm,Text_3B2_Dialog_ThankLooksDelicious,BAAF3A,898,39,78,True,Thank you. It looks         delicious.
BA,bank_BA.asm,Text_3B3_Dialog_ThankNowBakeCake,BAAF88,904,42,84,True,Thank you. Now I can bake a cake with it.
BA,bank_BA.asm,Text_3B4_Dialog_PlayingNastyTrickMe,BAAFDC,911,41,82,True,Are you playing a nasty     trick on me?
BA,bank_BA.asm,Text_3B5_Dialog_GladGivingMeNeatPresent,BAB02E,918,67,134,True,So glad. Are you giving me  this neat present?          Thank you.
BA,bank_BA.asm,Text_3B6_Shop_TakeCareIfBuyLot,BAB0B4,928,85,170,True,You can't take care of them if you buy a lot of them at a time. Drop by later again.
BA,bank_BA.asm,Text_3B7_Animal_BeingCrowdedMakesLivestockStressed,BAB15E,940,81,162,True,Being crowded makes         livestock stressed. That's  enough for now:you know.
BA,bank_BA.asm,Text_3B8_Dialog_Want,BAB200,952,17,34,True,I don't want it.
BA,bank_BA.asm,Text_3B9_Dialog_Trouble,BAB222,956,23,46,True,I could be in trouble.
BA,bank_BA.asm,Text_3BA_Dialog_WhatIsThis,BAB250,960,14,28,True,What is this?
BA,bank_BA.asm,Text_3BB_Dialog_TakeKindofStuff,BAB26C,963,38,76,True,What? I can't take this kindof stuff.
BA,bank_BA.asm,Text_3BC_Dialog_GiveMe,BAB2B8,969,28,56,True,What? Do you give it to me?
BA,bank_BA.asm,Text_3BD_Shipping_PutThingsWantSellTable,BAB2F0,974,42,84,True,Put things you want to sell on the table.
BA,bank_BA.asm,Text_3BE_Weather_GettingColderWhenitRainsWinter,BAB344,981,99,198,True,"Hi. It's getting colder whenit rains. In winter:grass   will freeze so you'd better
weed them now."
BA,bank_BA.asm,Text_3BF_Romance_AhMrEcWantMaria,BAB40A,995,81,162,True,Ah:Mr. <CTRL_FFFD>eC                 You want to....well....to   Maria...anyway:good luck.
BA,bank_BA.asm,Text_3C0_Romance_MariaDoingLetMeKnow,BAB4AC,1007,65,130,True,Is Maria doing OK?          Let me know if you are in   trouble.
BA,bank_BA.asm,Text_3C1_Romance_MariaOftenTalksaboutLately,BAB52E,1017,46,92,True,Oh: Hello. Maria often talksabout you lately.
BA,bank_BA.asm,Text_3C2_Animal_AfterAllGirlHappiestwhenSomeone,BAB58A,1024,88,176,True,"After all:a girl is happiestwhen she is with someone shelikes. Me?
Of course:I'm happy."
BA,bank_BA.asm,Text_3C3_Romance_MrComeOftenbutWantHave,BAB63A,1036,102,204,True,"Mr. ...: you come here oftenbut you don't want to have achat with me:do you?
I see... maybe it's Ann?"
BA,bank_BA.asm,Text_3C4_Romance_HowsAnnDoingWorkingAs,BAB706,1050,89,178,True,"How's Ann doing? Is she     working well as a good wife?I'm so very worried
about her..."
BA,bank_BA.asm,Text_3C5_Romance_NinaLikesSweetsSuchAs,BAB7B8,1063,89,178,True,"Nina likes sweets:such as   cakes and berries of        Fullmoon Plant.
I like that one."
BA,bank_BA.asm,Text_3C6_Mountain_HoHoHoHowsNina,BAB86A,1076,82,164,True,Ho-ho-ho:how's Nina doing?  Doesn't she bother you by   saying something selfish?
BA,bank_BA.asm,Text_3C7_Romance_IfWantWifeChooseGirl,BAB90E,1088,96,192,True,"If you want a wife:choose a girl who likes children.    Girls like that can have
many children."
BA,bank_BA.asm,Text_3C8_Romance_LookLittleHeavierYoutEllen,BAB9CE,1101,141,282,True,"What? You look a little     heavier:don't yout?         Ellen is just like me:
she is not only a pretty    girl but also can cook very well."
BA,bank_BA.asm,Text_3C9_Romance_LotThingsHappenWhileAlive,BABAE8,1120,124,248,True,"Oh well:a lot of things     happen while you are alive. You just couldn't go
through your life if you gotmad at everything."
BA,bank_BA.asm,Text_3CA_Dialog_CarryJokestoFar,BABBE0,1137,36,72,True,Hey you:you carry your jokesto far.
BA,bank_BA.asm,Text_3CB_Animal_ThinkPeopleWhoCheatWho,BABC28,1143,151,302,True,"When I think of people who  cheat and who are cheated:  I suppose being cheated
is kind of happier than     cheating someone.           I do think so."
BA,bank_BA.asm,Text_3CC_Romance_MostImportantThingLifeProbably,BABD56,1163,85,170,True,The most important thing in life is probably having     someone you love beside you.
BA,bank_BA.asm,Text_3CD_Romance_HaveHeardBlueFeatherGrandma,BABE00,1175,106,212,True,"Have you heard of Blue      Feather? Grandma never tellsme what it is:
saying kids don't need to   know ."
BA,bank_BA.asm,Text_3CE_Dialog_FemalePsychologyComplicated,BABED4,1190,41,82,True,Female psychology is        complicated.
BA,bank_BA.asm,Text_3CF_Manual_PrettyHardMoveCowsAs,BABF26,1197,154,308,True,"It's pretty hard to move    cows as you intend. Well:it takes time and guts to do
it properly. I'm now the cowmaster. I want to show you  my  bell skills"
BA,bank_BA.asm,Text_3D0_Animal_DealingLivestocktodayBecomeSickOutside,BAC05A,1218,107,214,True,"I won't be dealing livestocktoday. They could become    sick outside on a day
like today. Some other time."
BA,bank_BA.asm,Text_3D1_Sign_SeeSunsetTopMountainFeel,BAC130,1233,106,212,True,"When you see the sunset at  the top of the mountain:    don't you feel like it's
saying something to you?"
BA,bank_BA.asm,Text_3D2_Romance_EveKindGirlComesOften,BAC204,1248,111,222,True,"Eve is a kind girl. She     comes here often to be in mycompany.
But she talks about nothing but you recently."
BA,bank_BA.asm,Text_3D3_Romance_HowsEveDoingSeeGood,BAC2E2,1263,72,144,True,How's Eve doing? Oh:I see.  That's good. She easily     becomes lonely.
BA,bank_BA.asm,Text_3D4_Town_SisterPinkScoldIfPicked,BAC372,1273,76,152,True,Sister Pink would scold you if you picked too much      flowers and plants.
BA,bank_BA.asm,Text_3D5_Romance_BigHouseNecessaryIfWant,BAC40A,1284,53,106,True,A big house is necessary if you want to get married.
BA,bank_BA.asm,Text_3D6_Dialog_GatherLogsWinterToo,BAC474,1292,40,80,True,You can gather logs in      winter too.
BA,bank_BA.asm,Text_3D7_Dialog_HowdyHaveJuicePartyHome,BAC4C4,1298,67,134,True,"Howdy, Why don't you have a juice party at home         sometimes?"
BA,bank_BA.asm,Text_3D8_Animal_GotMarriedWorkHarderBad,BAC54A,1308,112,224,True,"You got married and work    harder. It's not a bad thingbut she gets in a bad
mood when you come home     late."
BA,bank_BA.asm,Text_3D9_Dialog_HappyMan,BAC62A,1323,16,32,True,"Hey:happy man,,"
BA,bank_BA.asm,Text_3DA_Romance_MarriedCuteWifeHuhIf,BAC64A,1326,92,184,True,"You are married to a cute   wife:huh? If you want kids: you have to move to
a bigger house."
BA,bank_BA.asm,Text_3DB_Sign_HaveSeenRareBerrythatGrows,BAC702,1339,66,132,True,Have you seen the rare berrythat grows at the top of themountain?
BA,bank_BA.asm,Text_3DC_Animal_FestivalEndsSoyouMustGo,BAC786,1349,99,198,True,"The festival ends at <CTRL_B5>:<CTRL_B2><CTRL_B2> soyou must go by then.        The sky is colored red
by the sun at <CTRL_B5>:<CTRL_B2><CTRL_B2>."
BA,bank_BA.asm,Text_3DD_Romance_CustomersDifferentMonthlySomePeople,BAC84C,1363,73,146,True,Our customers are different monthly. Some people have   never been here.
BA,bank_BA.asm,Text_3DE_Romance_HowsEveDoingBusinessHas,BAC8DE,1374,82,164,True,Hi:how's Eve doing?         Business has been down sincewe lost our drawing card.
BA,bank_BA.asm,Text_3DF_Town_AdultsCryBecauseNothingCry,BAC982,1386,112,224,True,"Why don't adults cry? Is it because there is nothing to cry about:
or is it because people     become stronger?"
BA,bank_BA.asm,Text_3E0_Romance_BoringBecauseMariasGone,BACA62,1401,34,68,True,It's boring because Maria's gone.
BA,bank_BA.asm,Text_3E1_Romance_HardestThingControlisLoveBetween,BACAA6,1407,63,126,True,The hardest thing to controlis love between man and     woman.
BA,bank_BA.asm,Text_3E2_Dialog_MarriageWonderfulBravelyAskMarry,BACB24,1416,66,132,True,Yes:marriage is wonderful.  Should I bravely ask her to marry me?
BA,bank_BA.asm,Text_3E3_Dialog_YoudBetterGoHomeYourwife,BACBA8,1426,34,68,True,You'd better go home to yourwife.
BA,bank_BA.asm,Text_3E4_Dialog_MakeWifeCryGoHome,BACBEC,1432,45,90,True,Don't make your wife cry.   Go home earlier.
BA,bank_BA.asm,Text_3E5_Romance_TellOnlyDadSecretlyWhich,BACC46,1439,156,312,False,"Will you tell it to only    your dad secretly? Which    girl are you most
interes ted in now?
 Maria          Ann          Nina           Ellen        Eve<CHOICE_OR_WAIT>f"
BA,bank_BA.asm,Text_3E6_Church_AhaMariaShesChurchSaturdays,BACD7E,1460,133,266,True,"aha:Maria. She's at church on Saturdays and Sundays.   Flower is the best present.
Man has to be active.       Come on. Hee-hee-hee."
BA,bank_BA.asm,Text_3E7_Festival_AnnGoesAloneSpaStar,BACE88,1478,144,288,True,"Oh:Ann. She goes alone to   the spa on Star Night       Festival day.
The Lucky day is Saturday.  She likes any presents      except mushrooms."
BA,bank_BA.asm,Text_3E8_Sign_NinaGoesPickingHerbsSaturdays,BACFA8,1497,126,252,True,"Hey:Nina. She goes picking  herbs on Saturdays and to   the mountains on Sunday.
She likes sweets. Don't pickflowers for her."
BA,bank_BA.asm,Text_3E9_Dialog_FaceBecomingBetterLooking,BAD0A4,1514,44,88,True,Hey:your face is becoming   better looking.
BA,bank_BA.asm,Text_3EA_Dialog_YoudBetterListenOldPreacher,BAD0FC,1521,42,84,True,You'd better listen to the  old preacher.
BA,bank_BA.asm,Text_3EB_Dialog_ChildrenRelyMeasProblem,BAD150,1528,48,96,True,"Your children can rely on meas well:no problem,"
BA,bank_BA.asm,Text_3EC_Dialog_YearComingClose,BAD1B0,1535,35,70,True,This year is coming to a    close.
BA,bank_BA.asm,Text_3ED_Dialog_HappyLiveHealthWholeYear,BAD1F6,1541,52,104,True,We are happy to live in     health this whole year.
BA,bank_BA.asm,Text_3EE_Dialog_PickTargetFornextYear,BAD25E,1549,39,78,True,You should pick a target fornext year.
BA,bank_BA.asm,Text_3EF_Manual_SpringFinallyReturningSellSeeds,BAD2AC,1555,76,152,True,Spring is finally returning.We'll sell seeds again at   the shop so dropby.
BA,bank_BA.asm,Text_3F0_Dialog_SpringNewYearAreaSt,BAD344,1566,72,144,True,Spring is New Year in this  area. <CTRL_B3>st day of Spring is  New Year's Day.
BA,bank_BA.asm,Text_3F1_Dialog_HopeGoodYearBothUs,BAD3D4,1576,49,98,True,I hope it will be a good    year for both of us.
BA,bank_BA.asm,Text_3F2_Animal_PrizeEggFestivalDifferentEvery,BAD436,1584,96,192,True,"The prize of the Egg        Festival is different every year.
What will they give this    year?"
BA,bank_BA.asm,Text_3F3_Animal_EggFestivalHeldPublicSquare,BAD4F6,1597,66,132,True,The Egg Festival will be    held at the public square   tomorrow.
BA,bank_BA.asm,Text_3F4_Animal_WinAgainEggFestivalTomorrow,BAD57A,1607,47,94,True,I will win again at the Egg Festival tomorrow.
BA,bank_BA.asm,Text_3F5_Romance_MyAnnualEventBeginningYear,BAD5D8,1614,82,164,True,My annual event at the      beginning of the year is to go see the first sunrise.
BA,bank_BA.asm,Text_3F6_Dialog_WasGoodYearTryBest,BAD67C,1626,66,132,True,"Hello, Was it a good year   for you? Try our best next  year too."
BA,bank_BA.asm,Text_3F7_Mountain_FishermanBackSoonWarmPlace,BAD700,1636,57,114,True,The fisherman will be back  here soon from a warm place.
BA,bank_BA.asm,Text_3F8_Romance_YearClosingSoonWishBecome,BAD772,1645,105,210,True,"This year is closing soon.  I wish to become better eachyear but...
It's a hard thing to        achieve."
BA,bank_BA.asm,Text_3F9_Romance_YearEndingDevelopCompleteGreat,BAD844,1660,81,162,True,.....this year is ending.   I'll develop and complete a great machine next year.
BA,bank_BA.asm,Text_3FA_Weather_SmellDirtGettingStrongerAs,BAD8E6,1672,79,158,True,The smell of the dirt is    getting stronger as snow    melts. Spring is near.
BA,bank_BA.asm,Text_3FB_Weather_SnowGaveUsHardTime,BAD984,1683,55,110,True,Snow gave us a hard time butwill miss seeing the snow.
BA,bank_BA.asm,Text_3FC_Dialog_NowTonightLastNightYear,BAD9F2,1691,78,156,True,"Now tonight is the last     night of the year. Let's    have a party. Cheers,"
BA,bank_BA.asm,Text_3FD_Weather_LastJuiceDrinkSeeingSnow,BADA8E,1702,108,216,True,"This is the last juice to   drink seeing snow this year.Well:we can drink
juice again seeing flowers  soon."
BA,bank_BA.asm,Text_3FE_Sign_BetterGoHomeRestNow,BADB66,1717,95,190,True,"I'd better go home and rest now. I'm going up to the    mountain top to see the
first sunrise."
BA,bank_BA.asm,Text_3FF_Romance_ThankVeryMuchEverythingYear,BADC24,1730,82,164,True,Thank you very much for     everything this year. I'll  do my best next year too.
BA,bank_BA.asm,Text_400_Dialog_AhMrEdFieldAndmeadow,BADCC8,1742,45,90,True,Ah:Mr.<CTRL_FFFD>eD:is your field andmeadow all right?
BA,bank_BA.asm,Text_401_Dialog_ImportantHumanOvercomeDifficulties,BADD22,1749,54,108,True,It's important for a human  to overcome difficulties.
BA,bank_BA.asm,Text_402_Dialog_SuchHardTimeHadBut,BADD8E,1757,61,122,True,"Such a hard time you had,   But experience teaches you alot."
BA,bank_BA.asm,Text_403_Dialog_VitalityImportantMenWorkOutside,BADE08,1766,49,98,True,Vitality is important for   men to work outside.
BA,bank_BA.asm,Text_404_Sign_ShopOpenCome,BADE6A,1774,41,82,True,The shop is open at <$00B7>:<CTRL_B2><CTRL_B2> so please come.
BA,bank_BA.asm,Text_405_Church_EverybodyComeChurchPrayTomorrow,BADEBC,1781,53,106,True,Everybody will come to      church to pray tomorrow.
BA,bank_BA.asm,Text_406_Sign_FirstFortuneTellingMountainTop,BADF26,1789,70,140,True,I'll do the first           fortune-telling at the      mountain top.
BA,bank_BA.asm,Text_407_Animal_WinterGoodTimeFriendsLivestock,BADFB2,1799,77,154,True,winter is a good time to be friends with livestock.     Well:with girls too.
BA,bank_BA.asm,Text_408_Sign_TheresLotThingEatMountains,BAE04C,1810,111,222,True,"There's not a lot of thing  to eat in the mountains in  winter so all the animals
are in desperate to survive."
BA,bank_BA.asm,Text_409_Sign_NeedLotsWoodWinterChop,BAE12A,1825,75,150,True,You need lots of wood in    winter. Chop plenty of wood before the winter.
BA,bank_BA.asm,Text_40A_Animal_UmmGetOutCloseyouEyes,BAE1C0,1836,96,192,True,"Umm:I can't get out when    you are there. ....You closeyou eyes so get out first?
Liar. ??????"
BA,bank_BA.asm,Text_40B_Town_ManyPeopleComeWonder,BAE280,1849,42,84,True,Not many people come here.  I wonder why.
BA,bank_BA.asm,Text_40C_Dialog_VeryLittleLightAboveReaches,BAE2D4,1856,99,198,True,"A very little light from    above reaches the ground.   Those herbs over there
lives only with it."
BA,bank_BA.asm,Text_40D_Romance_NinasDreamLiveSurroundedFlowers,BAE39A,1870,51,102,True,Nina's dream is to live     surrounded by flowers.
BA,bank_BA.asm,Text_40E_Romance_FlowersLoveThemallLikeWeeds,BAE400,1878,91,182,True,"Not just flowers:I love themall like weeds and     vegetable.
I want to do garden forever."
BA,bank_BA.asm,Text_40F_Church_LoveChurchBecauseSeemsWash,BAE4B6,1891,51,102,True,I love church because it    seems to wash my mind.
BA,bank_BA.asm,Text_410_Dialog_BestWork,BAE51C,1899,27,54,True,Please do your best  work.
BA,bank_BA.asm,Text_411_Dialog_AllRightFeelEaseKnowing,BAE552,1904,114,228,True,"Are you all right? I feel   ease knowing no one was     hurt.
But... that makes us feel   the fear of the nature."
BA,bank_BA.asm,Text_412_Dialog_SurpriseUsSayingSomethingDecent,BAE636,1920,64,128,True,Hey:why don't you surprise  us by saying something      decent.
BA,bank_BA.asm,Text_413_Dialog_WasTerrifiedWasMyFirst,BAE6B6,1929,46,92,True,I was terrified. It was my  first earthquake.
BA,bank_BA.asm,Text_414_Dialog_SeeRockUpCollapsed,BAE712,1936,45,90,True,Did you see the rock up     there collapsed?
BA,bank_BA.asm,Text_415_Sign_HeardMysteriousSpringMountainRemember,BAE76C,1943,105,210,True,"I've heard that there is a  mysterious spring in this   mountain.
It is......I don't remember the place."
BA,bank_BA.asm,Text_416_Dialog_LikeWinterBecauseFeelsKind,BAE83E,1958,53,106,True,I don't like winter because it feels kind of lonely.
BA,bank_BA.asm,Text_417_Weather_BecauseHurricaneTheresLeakRoof,BAE8A8,1966,80,160,True,Because of the hurricane:   there's a leak in the roof. They are fixing it now.
BA,bank_BA.asm,Text_418_Animal_UumWantEgg,BAE948,1977,19,38,True,Uum:I want an egg.
BA,bank_BA.asm,Text_419_Dialog_SobAskAnyMoreIdiot,BAE96E,1981,45,90,True,"sob...I won't ask you any   more. You idiot,"
BA,bank_BA.asm,Text_41A_Diary_ThankMoneySavedBye,BAE9C8,1988,48,96,True,Thank you. This is...the    money I saved. Bye.
BA,bank_BA.asm,Text_41B_Animal_WantEggWantOneEgg,BAEA28,1995,48,96,True,"I want an egg. I want just  one egg.:so please,"
BA,bank_BA.asm,Text_41C_Dialog_Stable,BAEA88,2002,9,18,True,"""Stable"""
BA,bank_BA.asm,Text_41D_Dialog_CelebrationEesBirthdayYearNow,BAEA9A,2005,80,160,True,Celebration of <CTRL_FFFD>eE's       birthday. It's been a year  now. Time goes too fast.
BA,bank_BA.asm,Text_41E_Dialog_WowCakeEfsBirthday,BAEB3A,2016,52,104,True,Wow:cake                   <CTRL_FFFD>eF's birthday:isn't it?
BA,bank_BA.asm,Text_41F_Dialog_WarmEnoughNowAniceDay,BAEBA2,2024,38,76,True,It's warm enough now. What anice day.
BA,bank_BA.asm,Text_420_Weather_VariousDisastersHappeninSummerBetter,BAEBEE,2030,94,188,True,"Various disasters can happenin summer so you better     watch the weather
forecast every day."
BA,bank_BA.asm,Text_421_Dialog_AutumnSkyHigh,BAECAA,2043,34,68,True,It's autumn...the sky is    high.
BA,bank_BA.asm,Text_422_Dialog_HopeAbleCookBetterStep,BAECEE,2049,81,162,True,I hope I'll be able to cook better step by step.        ......please be patient.
BA,bank_BA.asm,Text_423_Weather_WishHadHadTrainedLittle,BAED90,2061,49,98,True,I wish I had had trained a  little to be a wife.
BA,bank_BA.asm,Text_424_Manual_SpringSpringLetsPlantSeeds,BAEDF2,2069,47,94,True,"It's spring, Spring,        Let's plant seeds,"
BA,bank_BA.asm,Text_425_Dialog_MorningNiceBrightToday,BAEE50,2076,42,84,True,Morning. It's so nice and   bright today.
BA,bank_BA.asm,Text_426_Animal_HearWildDogsSometimesCome,BAEEA4,2083,89,178,True,"I hear wild dogs sometimes  come around here. It's      dangerous to keep fences
broken."
